pedido_id,cliente_id,vendedor_id,data_pedido,canal,status,valor_total
14407,1551,23,2025-08-21,Visita,Faturado,829.40
14408,1551,23,2025-11-28,Visita,Entregue,3662.68
14409,1551,23,2026-02-09,App,Em separação,1536.06
14410,1551,23,2026-06-04,Visita,Faturado,4468.05
14411,1552,35,2024-09-03,App,Entregue,3447.78
14412,1552,35,2024-10-14,App,Entregue,2238.03
14413,1552,35,2024-11-19,WhatsApp,Faturado,5066.81
14414,1552,35,2024-12-23,App,Faturado,907.18
14415,1552,35,2025-03-10,Visita,Entregue,1720.81
14416,1552,35,25/04/2025,Telefone,Faturado,3276.25
14417,1552,35,2025-06-25,App,Faturado,5134.80
14418,1552,35,2025-08-27,Visita,Em separação,2832.86
14419,1552,35,2025-11-11,Visita,Entregue,3511.76
14420,1552,35,2026-01-12,Telefone,Entregue,1983.88
14421,1552,35,2026-02-25,Visita,Entregue,4337.29
14422,1552,35,2026-05-08,WhatsApp,Faturado,3173.92
14423,1552,35,2026-06-20,App,Faturado,3568.11
14424,1552,35,29/08/2026,Telefone,Entregue,2420.75
14425,1553,26,2024-09-16,Telefone,Entregue,2622.34
14426,1553,26,2024-11-22,Telefone,Entregue,4186.31
14427,1553,26,2025-03-26,Telefone,Faturado,4099.56
14428,1553,26,06/06/2025,Visita,Em separação,2129.77
14429,1553,26,2025-08-04,Visita,Entregue,780.78
14430,1553,3,06/12/2025,App,Faturado,618.90
14431,1553,3,2026-04-10,WhatsApp,Entregue,-218.16
14432,1553,3,22/06/2026,Visita,Entregue,2606.33
14433,1553,3,2026-08-18,Visita,Faturado,1750.49
14434,1554,34,2024-09-14,Telefone,Entregue,7356.14
14435,1554,34,2024-10-18,App,Entregue,5059.67
14436,1554,34,2024-12-24,App,Faturado,1646.63
14437,1554,34,2025-03-05,Telefone,Faturado,5500.51
14438,1554,34,12/05/2025,Visita,Entregue,5396.60
14439,1554,34,2025-07-01,WhatsApp,Faturado,961.72
14440,1554,34,2025-08-08,App,Entregue,2853.23
14441,1554,34,2025-09-20,Visita,Faturado,2017.37
14442,1554,34,2025-10-29,App,Faturado,2777.59
14443,1554,34,2025-12-19,Telefone,Faturado,2611.73
14444,1554,34,2026-02-18,Visita,Entregue,-84.36
14445,1554,34,30/03/2026,Visita,Em separação,2805.05
14446,1554,34,2026-06-05,WhatsApp,Entregue,567.85
14447,1554,34,2026-07-31,Visita,Faturado,2478.02
14448,1555,8,2024-09-16,Visita,Faturado,937.36
14449,1555,8,13/02/2025,Visita,Entregue,176.55
14450,1555,8,2025-05-22,Visita,Entregue,1359.52
14451,1555,8,2025-08-22,Visita,Entregue,2311.79
14452,1555,8,2025-11-17,Visita,Entregue,1134.68
14453,1556,13,2025-05-06,Visita,Faturado,1649.97
14454,1557,23,2024-09-27,Telefone,Faturado,2845.50
14455,1557,23,2024-11-22,App,Entregue,4311.48
14456,1557,23,2025-02-03,Telefone,Cancelado,0.00
14457,1557,23,2025-03-15,Visita,Entregue,1819.02
14458,1557,23,2025-04-23,WhatsApp,Entregue,1956.04
14459,1557,23,2025-06-13,Visita,Cancelado,0.00
14460,1557,23,2025-08-01,Telefone,Entregue,3505.86
14461,1557,23,2025-09-15,Visita,Entregue,4010.48
14462,1557,23,2025-11-03,Visita,Entregue,2765.65
14463,1557,23,2025-12-12,App,Entregue,1501.28
14464,1557,23,2026-01-22,Telefone,Entregue,1630.56
14465,1557,23,24/03/2026,Visita,Faturado,603.87
14466,1557,23,2026-05-22,App,Faturado,4825.42
14467,1557,23,2026-08-07,WhatsApp,Faturado,4823.13
14468,1558,6,2024-09-26,Telefone,Entregue,913.69
14469,1558,6,2025-01-27,Visita,Entregue,2541.91
14470,1558,6,2025-04-30,App,Cancelado,0.00
14471,1558,6,2025-07-31,WhatsApp,Faturado,380.05
14472,1558,30,2025-12-15,Visita,Entregue,200.14
14473,1558,30,2026-03-28,Telefone,Faturado,1482.12
14474,1558,30,2026-07-18,WhatsApp,Entregue,1043.30
14475,1559,35,2024-09-27,App,Entregue,1272.00
14476,1559,35,2024-12-11,App,Entregue,452.40
14477,1559,35,2025-04-04,Visita,Faturado,10184.58
14478,1559,35,2025-07-01,App,Entregue,74.72
14479,1559,35,2025-10-08,WhatsApp,Entregue,2038.27
14480,1559,35,2026-02-05,Visita,Faturado,348.99
14481,1559,35,2026-05-13,Visita,Entregue,2642.65
14482,1559,35,2026-07-22,WhatsApp,Faturado,2279.18
14483,1560,4,2024-09-05,Visita,Entregue,3766.32
14484,1560,4,2024-11-17,Visita,Entregue,1405.58
14485,1560,4,2025-01-27,Visita,Entregue,302.52
14486,1560,4,14/04/2025,Visita,Entregue,1428.88
14487,1560,4,2025-06-20,App,Em separação,4817.36
14488,1560,4,12/09/2025,App,Faturado,2386.26
14489,1560,4,2025-12-03,WhatsApp,Faturado,1452.09
14490,1560,4,2026-03-31,Visita,Entregue,3938.76
14491,1560,4,2026-06-12,App,Faturado,4082.65
14492,1561,30,2024-09-18,WhatsApp,Entregue,2026.25
14493,1561,30,2024-10-31,Visita,Faturado,6298.24
14494,1561,30,2025-01-07,App,Faturado,3377.68
14495,1561,6,2025-03-19,Visita,Entregue,1607.30
14496,1561,6,2025-04-23,Visita,Faturado,10794.53
14497,1561,6,2025-06-03,Visita,Faturado,2708.24
14498,1561,6,22/07/2025,Visita,Entregue,3970.62
14499,1561,6,2025-09-27,Visita,Faturado,3075.54
14500,1561,6,17/12/2025,App,Faturado,1773.82
14501,1561,6,2026-02-17,Visita,Faturado,1359.76
14502,1561,6,2026-04-11,WhatsApp,Entregue,2654.26
14503,1561,6,19/06/2026,Visita,Cancelado,0.00
14504,1561,6,04/08/2026,Telefone,Em separação,3486.98
14505,1562,38,2024-09-13,WhatsApp,Faturado,736.02
14506,1562,38,2024-11-30,App,Em separação,2547.36
14507,1562,38,2025-03-15,Telefone,Entregue,1771.35
14508,1562,38,07/06/2025,Telefone,Faturado,1518.15
14509,1562,38,2025-08-20,WhatsApp,Faturado,168.41
14510,1562,38,2025-10-23,WhatsApp,Entregue,5258.38
14511,1562,38,2026-02-27,Visita,Entregue,1084.45
14512,1562,38,09/06/2026,WhatsApp,Faturado,3702.02
14513,1562,38,2026-08-21,App,Faturado,169.82
14514,1563,9,2024-09-09,Visita,Entregue,9517.24
14515,1563,9,2024-09-27,Visita,Entregue,6694.06
14516,1563,9,16/10/2024,Visita,Faturado,7789.00
14517,1563,9,2024-11-06,Telefone,Faturado,7454.03
14518,1563,9,27/11/2024,Visita,Faturado,8100.51
14519,1563,9,2024-12-27,WhatsApp,Faturado,5387.23
14520,1563,9,31/01/2025,Visita,Entregue,2935.90
14521,1563,9,2025-02-20,Visita,Entregue,4847.69
14522,1563,9,2025-03-15,App,Cancelado,0.00
14523,1563,9,2025-04-11,Visita,Em separação,21292.13
14524,1563,9,2025-05-17,Telefone,Faturado,4422.54
14525,1563,9,2025-06-13,Visita,Entregue,20507.82
14526,1563,9,2025-07-08,App,Entregue,4717.34
14527,1563,9,2025-07-30,WhatsApp,Faturado,1631.12
14528,1563,9,2025-08-15,App,Faturado,3554.79
14529,1563,9,2025-09-04,App,Entregue,2816.99
14530,1563,9,2025-09-25,App,Entregue,6530.25
14531,1563,9,2025-10-25,App,Cancelado,0.00
14532,1563,9,2025-11-25,Visita,Faturado,4390.38
14533,1563,9,2025-12-24,Visita,Entregue,8171.08
14534,1563,9,2026-02-05,Telefone,Entregue,3632.86
14535,1563,9,2026-03-11,Telefone,Entregue,12361.84
14536,1563,9,2026-04-20,Telefone,Faturado,2737.23
14537,1563,9,2026-05-18,Visita,Entregue,7705.39
14538,1563,9,2026-06-11,WhatsApp,Entregue,16280.91
14539,1563,9,2026-07-10,Telefone,Faturado,6995.20
14540,1563,9,2026-08-11,App,Cancelado,0.00
14541,1564,30,2024-09-19,App,Entregue,1276.26
14542,1564,30,2024-11-15,Visita,Entregue,1441.47
14543,1564,13,2025-03-07,WhatsApp,Entregue,421.26
14544,1564,13,2025-05-12,Telefone,Entregue,1567.39
14545,1564,13,2025-07-21,Visita,Faturado,3403.94
14546,1564,13,2025-10-22,Visita,Entregue,2017.78
14547,1564,13,2026-01-16,Visita,Em separação,242.01
14548,1564,13,2026-03-30,WhatsApp,Entregue,2209.20
14549,1564,13,2026-05-26,Telefone,Faturado,849.57
14550,1564,13,2026-08-14,Telefone,Entregue,3086.84
14551,1565,27,19/09/2024,Telefone,Faturado,1817.15
14552,1565,27,30/12/2024,Visita,Entregue,3271.77
14553,1565,27,2025-04-21,Visita,Entregue,1823.87
14554,1565,27,2025-08-18,App,Entregue,1870.33
14555,1565,27,2025-11-28,Visita,Faturado,3009.21
14556,1565,27,2026-03-06,Telefone,Entregue,1751.26
14557,1565,27,2026-07-02,WhatsApp,Entregue,305.38
14558,1566,28,2024-10-01,Visita,Faturado,4176.10
14559,1566,28,2024-12-18,Visita,Entregue,1111.06
14560,1566,28,2025-04-23,Visita,Entregue,6447.47
14561,1566,28,17/06/2025,Visita,Entregue,796.96
14562,1566,28,2025-10-22,Visita,Faturado,3529.18
14563,1566,28,2025-12-17,App,Faturado,582.95
14564,1566,28,2026-05-01,Telefone,Entregue,2597.05
14565,1566,28,2026-07-29,Visita,Faturado,800.18
14566,1567,1,19/09/2024,Telefone,Faturado,761.32
14567,1567,1,2024-12-17,WhatsApp,Faturado,1415.60
14568,1567,1,2025-04-09,App,Faturado,1098.31
14569,1567,1,2025-06-21,App,Entregue,1199.05
14570,1567,1,2025-10-09,App,Faturado,648.63
14571,1567,1,2026-02-14,Visita,Entregue,371.20
14572,1567,1,2026-05-28,Visita,Entregue,3662.71
14573,1567,1,2026-08-21,Visita,Entregue,871.09
14574,1568,10,2026-05-07,WhatsApp,Entregue,1646.50
14575,1568,10,2026-08-27,Telefone,Em separação,3061.24
14576,1569,31,2024-09-09,Telefone,Entregue,2837.58
14577,1569,31,11/11/2024,Visita,Faturado,7125.90
14578,1569,31,2025-01-09,Visita,Entregue,1687.02
14579,1569,31,2025-03-05,Visita,Entregue,2942.05
14580,1569,31,2025-04-25,WhatsApp,Faturado,13604.41
14581,1569,31,2025-06-09,Telefone,Entregue,6990.85
14582,1569,31,2025-08-08,App,Entregue,1331.43
14583,1569,31,2025-09-09,Visita,Entregue,1318.20
14584,1569,31,2025-10-29,Visita,Entregue,3130.44
14585,1569,31,2025-12-17,Visita,Faturado,1491.42
14586,1569,31,2026-02-19,Telefone,Entregue,2818.96
14587,1569,31,2026-04-07,WhatsApp,Faturado,4215.66
14588,1569,31,2026-05-27,App,Entregue,3008.19
14589,1569,31,2026-07-31,Telefone,Faturado,2729.49
14590,1571,18,2024-09-09,WhatsApp,Entregue,1468.95
14591,1571,18,2025-01-16,Visita,Entregue,3529.30
14592,1571,18,2025-05-02,Telefone,Faturado,2112.79
14593,1571,18,2025-08-27,Visita,Faturado,1312.64
14594,1571,18,2026-01-03,App,Entregue,882.55
14595,1571,18,03/04/2026,Visita,Entregue,1435.02
14596,1571,18,2026-08-03,Visita,Faturado,482.79
14597,1572,22,2024-09-12,App,Entregue,1723.15
14598,1572,22,04/11/2024,App,Faturado,2558.87
14599,1572,22,2025-01-10,App,Faturado,3226.64
14600,1572,22,2025-02-21,App,Faturado,3388.39
14601,1572,22,2025-04-25,WhatsApp,Em separação,1735.41
14602,1572,22,2025-06-06,Visita,Entregue,4231.26
14603,1572,22,2025-07-24,Visita,Entregue,1221.86
14604,1572,22,2025-10-02,Telefone,Entregue,2609.06
14605,1572,22,2025-11-27,Visita,Entregue,1981.25
14606,1572,22,2026-01-20,Visita,Em separação,25.07
14607,1572,22,2026-03-24,WhatsApp,Faturado,4708.24
14608,1572,22,14/05/2026,WhatsApp,Entregue,1775.19
14609,1572,22,2026-06-30,Visita,Entregue,3954.07
14610,1572,22,2026-08-06,Visita,Faturado,7868.35
14611,1573,4,2024-09-11,Visita,Entregue,2063.01
14612,1573,4,2024-11-09,App,Entregue,2689.64
14613,1573,4,2024-12-13,Visita,Entregue,728.14
14614,1573,4,2025-02-03,Visita,Entregue,1076.11
14615,1573,4,2025-04-15,Telefone,Entregue,1371.32
14616,1573,4,2025-06-09,Visita,Em separação,3071.96
14617,1573,4,2025-07-21,Visita,Faturado,4282.58
14618,1573,4,2025-09-03,App,Faturado,3401.01
14619,1573,4,2025-10-10,Telefone,Entregue,5097.12
14620,1573,4,2025-12-19,Visita,Em separação,1601.86
14621,1573,4,2026-02-16,Telefone,Entregue,1479.58
14622,1573,4,2026-04-24,Visita,Entregue,5502.57
14623,1573,4,2026-06-03,Visita,Entregue,15447.88
14624,1573,4,2026-07-28,WhatsApp,Entregue,1626.72
14625,1574,41,2024-09-30,App,Faturado,1025.66
14626,1574,41,2024-12-26,Visita,Entregue,110.12
14627,1574,41,24/04/2025,Visita,Entregue,2047.18
14628,1574,41,2025-07-28,WhatsApp,Entregue,594.47
14629,1574,41,2025-10-15,App,Entregue,1678.94
14630,1574,41,22/01/2026,Visita,Entregue,118.48
14631,1574,41,2026-03-25,Visita,Entregue,1000.27
14632,1574,41,2026-05-27,WhatsApp,Entregue,3592.03
14633,1575,21,2024-09-16,Telefone,Entregue,1723.05
14634,1575,21,2024-11-20,Telefone,Faturado,3036.31
14635,1575,21,2025-01-10,Visita,Faturado,2772.11
14636,1575,21,2025-03-20,App,Entregue,3929.79
14637,1575,21,2025-05-21,WhatsApp,Entregue,4873.14
14638,1575,21,2025-07-08,Telefone,Entregue,3071.54
14639,1575,21,2025-08-11,App,Faturado,389.24
14640,1575,21,2025-10-14,App,Entregue,5101.81
14641,1575,21,2025-11-22,App,Entregue,4349.15
14642,1575,21,2026-01-05,App,Entregue,5016.75
14643,1575,21,2026-02-06,WhatsApp,Em separação,337.16
14644,1575,21,2026-03-17,App,Entregue,2213.86
14645,1575,21,2026-05-05,WhatsApp,Entregue,1920.66
14646,1575,21,2026-06-09,Telefone,Em separação,991.55
14647,1575,21,2026-07-16,Visita,Faturado,4064.65
14648,1575,21,2026-08-26,App,Entregue,-705.15
14649,1576,38,2024-09-10,WhatsApp,Entregue,2544.62
14650,1576,38,2024-10-25,App,Entregue,1514.46
14651,1576,38,2024-12-20,Telefone,Entregue,2932.10
14652,1576,38,2025-02-28,WhatsApp,Entregue,3875.53
14653,1576,38,2025-05-07,Telefone,Entregue,1830.58
14654,1576,38,2025-07-08,Visita,Entregue,2824.80
14655,1576,38,2025-09-10,Visita,Faturado,4809.33
14656,1576,38,2025-10-16,Visita,Entregue,3287.61
14657,1576,38,2025-11-25,Telefone,Entregue,4098.57
14658,1576,38,2026-02-11,Visita,Faturado,4097.85
14659,1576,38,2026-04-20,Telefone,Entregue,2755.47
14660,1576,38,2026-06-09,Visita,Cancelado,0.00
14661,1576,38,2026-07-17,Visita,Entregue,2922.68
14662,1577,7,2024-09-05,App,Entregue,1486.53
14663,1577,7,2024-11-25,Visita,Entregue,1220.32
14664,1577,7,2025-03-31,Telefone,Entregue,1760.84
14665,1577,7,28/07/2025,Visita,Entregue,1059.96
14666,1577,7,2025-10-10,App,Entregue,1004.34
14667,1577,7,22/12/2025,App,Entregue,648.08
14668,1577,7,2026-03-09,Visita,Entregue,2684.86
14669,1577,7,2026-06-10,Visita,Entregue,3825.48
14670,1577,7,2026-08-10,Visita,Faturado,1650.25
14671,1578,18,2024-09-10,WhatsApp,Em separação,2272.53
14672,1578,18,11/11/2024,Visita,Entregue,3555.63
14673,1578,18,2025-01-14,App,Faturado,2714.69
14674,1578,18,2025-03-04,WhatsApp,Faturado,6086.15
14675,1578,18,2025-04-22,Telefone,Faturado,4188.39
14676,1578,18,2025-06-20,Telefone,Entregue,2418.08
14677,1578,18,2025-08-05,WhatsApp,Entregue,4916.71
14678,1578,4,2025-09-30,WhatsApp,Entregue,3101.57
14679,1578,4,2025-11-24,Visita,Faturado,5506.13
14680,1578,4,2025-12-31,App,Entregue,2090.04
14681,1578,4,2026-03-09,Visita,Entregue,3491.78
14682,1578,4,2026-05-13,Telefone,Entregue,7593.10
14683,1578,4,2026-07-08,App,Entregue,823.71
14684,1578,4,2026-08-26,Telefone,Entregue,2771.68
14685,1579,39,2024-09-19,App,Entregue,3205.53
14686,1579,39,2024-11-11,Visita,Entregue,2056.63
14687,1579,39,2025-01-13,App,Entregue,2886.18
14688,1579,39,2025-03-17,Visita,Entregue,2526.45
14689,1579,39,2025-05-23,Telefone,Faturado,2136.46
14690,1579,39,2025-07-28,Visita,Faturado,4126.53
14691,1579,39,2025-09-12,Visita,Faturado,3351.10
14692,1579,39,2025-10-16,Visita,Entregue,17936.81
14693,1579,41,2025-12-24,App,Em separação,2352.84
14694,1579,41,05/03/2026,Visita,Faturado,4762.41
14695,1579,41,2026-04-07,Visita,Faturado,3274.65
14696,1579,41,2026-05-29,Visita,Entregue,5872.21
14697,1579,41,2026-07-24,Visita,Faturado,1013.84
14698,1580,7,2024-09-06,WhatsApp,Em separação,3655.67
14699,1580,7,2025-01-13,Visita,Entregue,1173.67
14700,1580,7,2025-04-03,Visita,Faturado,1388.84
14701,1580,7,2025-07-04,WhatsApp,Entregue,753.27
14702,1580,7,2025-10-02,WhatsApp,Faturado,1472.67
14703,1580,7,2025-12-09,Telefone,Entregue,1000.86
14704,1580,7,09/04/2026,Telefone,Faturado,1656.61
14705,1581,41,2024-09-19,Visita,Faturado,3188.70
14706,1581,41,29/10/2024,WhatsApp,Entregue,3959.33
14707,1581,41,2024-12-03,Visita,Faturado,1324.99
14708,1581,41,2025-01-20,Visita,Faturado,1178.66
14709,1581,41,2025-03-10,App,Entregue,2333.81
14710,1581,41,2025-05-15,App,Em separação,4148.22
14711,1581,41,2025-08-01,Visita,Entregue,3004.64
14712,1581,41,2025-09-16,Telefone,Faturado,5618.31
14713,1581,41,21/11/2025,Visita,Em separação,12246.01
14714,1581,41,2025-12-30,App,Faturado,2813.10
14715,1581,41,2026-02-13,App,Entregue,1390.67
14716,1581,41,25/03/2026,WhatsApp,Faturado,989.57
14717,1581,41,2026-05-17,Visita,Entregue,2560.35
14718,1581,41,2026-06-18,WhatsApp,Faturado,1209.26
14719,1581,41,2026-08-10,Visita,Faturado,3431.42
14720,1582,26,2024-09-20,Visita,Entregue,6203.47
14721,1582,26,2024-10-14,Visita,Faturado,14866.42
14722,1582,26,2024-11-19,Visita,Faturado,6189.72
14723,1582,26,2024-12-10,WhatsApp,Em separação,4748.20
14724,1582,26,2025-01-25,WhatsApp,Entregue,6555.58
14725,1582,26,2025-03-03,WhatsApp,Entregue,12347.31
14726,1582,26,2025-03-25,App,Faturado,3036.34
14727,1582,26,2025-04-21,Visita,Entregue,13030.94
14728,1582,26,2025-05-26,Telefone,Faturado,8715.52
14729,1582,26,2025-06-25,App,Faturado,14104.43
14730,1582,26,2025-07-13,Visita,Entregue,3180.25
14731,1582,26,2025-08-01,Telefone,Entregue,7239.01
14732,1582,26,2025-08-29,Visita,Faturado,3823.95
14733,1582,26,2025-10-02,Visita,Faturado,4477.40
14734,1582,26,2025-11-07,Visita,Faturado,1621.53
14735,1582,26,2025-11-28,Visita,Faturado,13217.27
14736,1582,26,2025-12-24,Telefone,Entregue,4836.28
14737,1582,26,2026-01-22,Visita,Faturado,3259.50
14738,1582,26,2026-02-27,Visita,Entregue,3378.87
14739,1582,26,2026-03-26,Visita,Entregue,13754.94
14740,1582,26,2026-04-21,Telefone,Faturado,23890.68
14741,1582,26,2026-05-19,Visita,Faturado,9214.20
14742,1582,26,26/06/2026,Visita,Entregue,4166.27
14743,1582,26,2026-07-30,Visita,Faturado,10636.55
14744,1582,26,2026-08-28,Telefone,Entregue,7295.69
14745,1583,15,2024-09-19,App,Entregue,6276.18
14746,1583,15,29/10/2024,Visita,Entregue,7005.21
14747,1583,15,2025-01-01,Visita,Faturado,2347.66
14748,1583,15,06/02/2025,WhatsApp,Entregue,1459.40
14749,1583,15,2025-03-24,Telefone,Faturado,2013.80
14750,1583,15,2025-05-07,App,Entregue,5110.19
14751,1583,15,2025-07-01,WhatsApp,Faturado,1285.14
14752,1583,15,2025-08-07,App,Faturado,6198.60
14753,1583,15,2025-09-30,Visita,Em separação,7058.90
14754,1583,15,04/11/2025,WhatsApp,Entregue,8319.72
14755,1583,15,2025-12-26,Telefone,Entregue,577.85
14756,1583,15,2026-02-16,App,Entregue,1582.07
14757,1583,15,2026-04-29,Visita,Entregue,2782.11
14758,1583,15,2026-06-23,Visita,Entregue,3187.36
14759,1583,15,2026-08-13,Telefone,Faturado,1304.05
14760,1584,25,2024-09-23,WhatsApp,Entregue,3307.95
14761,1584,2,2024-11-18,Visita,Entregue,423.66
14762,1584,2,2025-03-08,Visita,Faturado,1126.26
14763,1584,2,2025-05-29,App,Faturado,656.58
14764,1584,2,2025-09-16,Visita,Entregue,1923.56
14765,1584,2,2025-12-19,Visita,Entregue,982.37
14766,1584,2,2026-03-08,App,Faturado,305.24
14767,1584,2,2026-07-02,WhatsApp,Entregue,1427.10
14768,1585,16,2024-09-05,Visita,Faturado,4608.29
14769,1585,16,2024-10-10,App,Entregue,4218.98
14770,1585,16,2024-11-01,App,Faturado,8220.04
14771,1585,16,2024-11-20,Visita,Entregue,8170.63
14772,1585,16,2024-12-24,App,Entregue,1259.43
14773,1585,16,2025-01-20,App,Entregue,6333.33
14774,1585,16,2025-02-05,App,Entregue,4008.89
14775,1585,16,2025-04-01,Visita,Faturado,6501.73
14776,1585,16,2025-05-09,Visita,Entregue,5536.49
14777,1585,16,2025-06-17,App,Entregue,6037.89
14778,1585,16,2025-07-08,App,Entregue,2097.48
14779,1585,16,2025-08-04,App,Faturado,2916.40
14780,1585,16,26/08/2025,App,Entregue,9687.26
14781,1585,23,2025-09-23,App,Entregue,6475.60
14782,1585,23,2025-10-20,WhatsApp,Em separação,13904.86
14783,1585,23,2025-11-25,WhatsApp,Faturado,5241.15
14784,1585,23,2025-12-11,App,Faturado,2621.57
14785,1585,23,2026-01-17,Visita,Faturado,1551.86
14786,1585,23,2026-02-24,Telefone,Faturado,2547.83
14787,1585,23,2026-03-16,Visita,Entregue,7338.48
14788,1585,23,10/04/2026,Telefone,Entregue,16739.10
14789,1585,23,2026-05-18,Visita,Faturado,5203.58
14790,1585,23,2026-06-10,Visita,Faturado,4823.12
14791,1585,23,2026-06-29,Telefone,Entregue,9191.22
14792,1585,23,2026-07-31,Visita,Entregue,3248.78
14793,1585,23,20/08/2026,Telefone,Faturado,4115.76
14794,1586,42,2024-09-20,Visita,Faturado,2590.70
14795,1586,42,2024-12-02,Telefone,Entregue,1464.20
14796,1586,34,2025-03-31,Telefone,Entregue,1957.01
14797,1586,34,2025-06-26,Telefone,Entregue,4214.10
14798,1586,34,2025-10-31,Visita,Entregue,571.29
14799,1586,34,2026-02-04,WhatsApp,Entregue,1000.95
14800,1586,34,2026-05-28,Telefone,Cancelado,0.00
14801,1587,11,2024-09-09,Visita,Entregue,2330.96
14802,1587,40,2024-11-27,Telefone,Entregue,3123.45
14803,1587,40,2025-04-01,WhatsApp,Faturado,826.44
14804,1587,40,2025-07-31,Visita,Faturado,1007.23
14805,1587,40,2025-09-25,App,Entregue,1053.92
14806,1587,40,2025-12-30,Visita,Faturado,147.94
14807,1587,40,2026-04-23,Telefone,Faturado,412.70
14808,1587,40,2026-06-27,Visita,Faturado,2344.47
14809,1588,25,2024-09-16,Telefone,Faturado,867.35
14810,1588,25,2024-12-16,Telefone,Faturado,1264.84
14811,1588,25,19/03/2025,Telefone,Entregue,2184.17
14812,1588,25,2025-07-17,Telefone,Entregue,3929.03
14813,1588,25,2025-09-15,Visita,Faturado,334.13
14814,1588,25,2026-01-07,Visita,Entregue,750.32
14815,1588,25,2026-05-13,Telefone,Entregue,4128.49
14816,1588,25,2026-08-13,Telefone,Entregue,1417.71
14817,1589,33,2024-09-12,Visita,Entregue,1428.52
14818,1589,33,20/12/2024,App,Entregue,487.07
14819,1589,33,2025-04-19,Visita,Faturado,2646.06
14820,1589,33,2025-07-12,Visita,Entregue,1984.67
14821,1590,36,2024-09-06,Telefone,Faturado,554.51
14822,1590,36,2025-01-16,Visita,Entregue,1056.81
14823,1590,36,2025-04-17,Visita,Entregue,552.62
14824,1590,36,2025-07-26,Visita,Em separação,2091.18
14825,1590,36,2025-09-19,Visita,Entregue,130.85
14826,1590,36,2026-01-13,WhatsApp,Faturado,725.96
14827,1590,36,2026-03-31,Visita,Faturado,582.36
