pagamento_id,pedido_id,forma_pagamento,parcelas,valor,taxa_pct,valor_liquido,data_vencimento,data_pagamento,status_pagamento
15886,16445,Boleto 14 dias,1,10488.23,0.00,10488.23,2025-04-24,2025-04-24,Pago
15887,16446,Boleto 14 dias,1,11148.21,0.00,11148.21,2025-05-27,,Inadimplente
15888,16447,Cartão de crédito,1,12871.59,3.20,12459.70,2025-06-18,2025-06-18,Pago
15889,16448,Dinheiro,1,9622.64,0.00,9622.64,2025-07-10,2025-07-10,Pago
15890,16449,Cartão de crédito,1,3561.25,3.20,3447.29,2025-08-06,,Inadimplente
15891,16450,Boleto 14 dias,1,2739.94,0.00,2739.94,2025-09-25,2025-09-25,Pago
15892,16451,Cartão de débito,1,14578.50,1.80,14316.09,2025-10-31,2025-11-01,Pago
15893,16452,Dinheiro,1,5623.29,0.00,5623.29,2025-11-24,2025-11-24,Pago
15894,16453,PIX,1,4676.08,0.00,4676.08,2025-12-24,2025-12-24,Pago
15895,16454,Boleto 28 dias,1,3041.38,0.00,3041.38,2026-02-09,2026-02-09,Pago
15896,16455,Boleto 28 dias,1,3716.36,0.00,3716.36,2026-03-04,2026-03-11,Pago
15897,16456,Boleto 28 dias,1,1954.62,0.00,1954.62,2026-03-24,2026-03-24,Pago
15898,16457,Cartão de crédito,3,7998.75,3.20,7742.79,2026-03-18,2026-03-18,Pago
15899,16458,Cartão de crédito,1,6191.61,3.20,5993.48,2026-04-03,2026-04-03,Pago
15900,16459,Boleto 14 dias,1,15311.15,0.00,15311.15,2026-05-11,2026-05-12,Pago
15901,16460,PIX,1,5795.48,0.00,5795.48,2026-05-21,2026-07-02,Pago com atraso
15902,16461,Dinheiro,1,5751.06,0.00,5751.06,2026-06-23,2026-06-23,Pago
15903,16462,Boleto 14 dias,1,2024.96,0.00,2024.96,2026-08-06,2026-08-21,Pago
15904,16463,PIX,1,10985.08,0.00,10985.08,2026-08-14,2026-08-17,Pago
15905,16464,PIX,1,2416.66,0.00,2416.66,2024-09-30,2024-09-30,Pago
15906,16465,Boleto 28 dias,1,481.36,0.00,481.36,2025-03-05,2025-03-05,Pago
15907,16466,Boleto 14 dias,1,7106.89,0.00,7106.89,2025-04-28,2025-05-05,Pago
15908,16467,PIX,1,598.54,0.00,598.54,2025-06-16,2025-06-17,Pago
15909,16468,Boleto 28 dias,1,2503.86,0.00,2503.86,2025-10-03,2025-10-04,Pago
15910,16469,Cartão de débito,1,583.39,1.80,572.89,2025-12-10,2025-12-13,Pago
15911,16470,Cartão de crédito,1,1990.29,3.20,1926.60,2026-03-18,,Inadimplente
15912,16471,Boleto 28 dias,1,-28.64,0.00,-28.64,2025-03-03,2025-03-03,Pago
15913,16472,Dinheiro,1,265.47,0.00,265.47,2025-04-10,2025-04-10,Pago
15914,16473,Dinheiro,1,2907.69,0.00,2907.69,2025-06-13,2025-06-13,Pago
15915,16474,Boleto 14 dias,1,2168.57,0.00,2168.57,2025-09-30,2025-09-30,Pago
15916,16475,Boleto 28 dias,1,702.01,0.00,702.01,2026-02-04,2026-02-05,Pago
15917,16476,Cartão de crédito,1,1097.33,3.20,1062.22,2026-04-28,2026-04-29,Pago
15918,16477,Boleto 28 dias,1,1934.32,0.00,1934.32,2026-08-29,2026-09-01,Pago
15919,16478,Dinheiro,1,1585.21,0.00,1585.21,2024-09-25,2024-09-26,Pago
15920,16479,PIX,1,5158.23,0.00,5158.23,2024-10-30,2024-10-31,Pago
15921,16480,Boleto 28 dias,1,2050.65,0.00,2050.65,2025-01-18,2025-01-18,Pago
15922,16481,Boleto 28 dias,1,557.03,0.00,557.03,2025-03-19,2025-03-19,Pago
15923,16482,Cartão de crédito,3,2960.50,3.20,2865.76,2025-04-18,2025-05-27,Pago com atraso
15924,16483,Cartão de crédito,1,2306.00,3.20,2232.21,2025-06-24,2025-06-25,Pago
15925,16484,Dinheiro,1,1978.82,0.00,1978.82,2025-08-28,2025-08-28,Pago
15926,16485,Cartão de débito,1,947.73,1.80,930.67,2025-10-30,2025-10-30,Pago
15927,16486,Boleto 14 dias,1,2191.47,0.00,2191.47,2026-01-23,2026-02-07,Pago
15928,16487,Boleto 14 dias,1,1611.89,0.00,1611.89,2026-03-12,2026-04-22,Pago com atraso
15929,16488,Boleto 14 dias,1,6812.16,0.00,6812.16,2026-05-05,2026-05-05,Pago
15930,16489,Cartão de crédito,4,4348.18,3.20,4209.04,2026-06-09,2026-06-09,Pago
15931,16490,PIX,1,2798.39,0.00,2798.39,2026-07-28,2026-09-01,Pago com atraso
15932,16491,Cartão de crédito,1,4215.40,3.20,4080.51,2024-09-19,2024-09-19,Pago
15933,16492,Cheque a prazo,1,1158.12,0.00,1158.12,2025-02-21,2025-02-28,Pago
15934,16493,Boleto 14 dias,1,4924.44,0.00,4924.44,2025-06-10,2025-06-10,Pago
15935,16494,Dinheiro,1,512.17,0.00,512.17,2025-08-11,2025-08-11,Pago
15936,16495,PIX,1,901.28,0.00,901.28,2025-12-04,2025-12-19,Pago
15937,16496,PIX,1,470.06,0.00,470.06,2026-02-26,2026-02-26,Pago
15938,16497,Boleto 14 dias,1,375.11,0.00,375.11,2026-06-29,2026-06-29,Pago
15939,16498,PIX,1,650.55,0.00,650.55,2024-09-07,2024-10-17,Pago com atraso
15940,16499,Boleto 14 dias,1,2257.20,0.00,2257.20,2024-11-22,2024-11-22,Pago
15941,16500,Cartão de crédito,1,175.54,3.20,169.92,2025-01-31,2025-02-01,Pago
15942,16501,Cartão de crédito,1,2156.28,3.20,2087.28,2025-05-06,2025-06-11,Pago com atraso
15943,16502,Cartão de crédito,1,5336.26,3.20,5165.50,2025-07-30,2025-07-30,Pago
15944,16503,Boleto 14 dias,1,5655.10,0.00,5655.10,2025-10-17,2025-10-17,Pago
15945,16504,Cartão de crédito,3,1544.38,3.20,1494.96,2025-12-12,2025-12-12,Pago
15946,16505,Boleto 28 dias,1,424.03,0.00,424.03,2026-04-07,2026-04-07,Pago
15947,16506,Cartão de débito,1,2718.70,1.80,2669.76,2026-07-21,2026-07-24,Pago
15948,16507,Boleto 14 dias,1,1668.44,0.00,1668.44,2024-10-03,2024-10-03,Pago
15949,16508,PIX,1,753.71,0.00,753.71,2024-11-21,2024-11-21,Pago
15950,16509,Boleto 28 dias,1,2668.06,0.00,2668.06,2025-04-02,2025-05-03,Pago com atraso
15951,16510,Boleto 28 dias,1,460.01,0.00,460.01,2025-07-11,2025-07-11,Pago
15952,16511,Boleto 14 dias,1,4896.70,0.00,4896.70,2025-10-28,2025-10-28,Pago
15953,16512,Boleto 14 dias,1,1150.37,0.00,1150.37,2026-01-08,2026-01-08,Pago
15954,16513,Cartão de crédito,1,543.92,3.20,526.51,2026-03-03,,Inadimplente
15955,16514,Boleto 28 dias,1,364.11,0.00,364.11,2026-06-01,2026-06-01,Pago
15956,16515,Boleto 28 dias,1,1479.06,0.00,1479.06,2026-08-20,2026-08-21,Pago
15957,16516,Boleto 28 dias,1,2521.13,0.00,2521.13,2026-08-19,2026-08-20,Pago
15958,16517,Cartão de débito,1,541.80,1.80,532.05,2026-05-01,2026-05-02,Pago
15959,16518,Cartão de crédito,1,253.08,3.20,244.98,2026-07-07,2026-07-07,Pago
15960,16519,Dinheiro,1,4824.50,0.00,4824.50,2024-09-09,2024-09-09,Pago
15961,16520,Cartão de crédito,1,4254.57,3.20,4118.42,2024-10-11,2024-10-11,Pago
15962,16521,Boleto 14 dias,1,11851.22,0.00,11851.22,2024-11-18,2024-11-19,Pago
15963,16522,PIX,1,4539.46,0.00,4539.46,2024-12-24,2025-02-06,Pago com atraso
15964,16523,PIX,1,2451.13,0.00,2451.13,2025-01-29,2025-01-29,Pago
15965,16524,Dinheiro,1,4466.39,0.00,4466.39,2025-02-17,2025-04-17,Pago com atraso
15966,16525,Boleto 14 dias,1,11476.13,0.00,11476.13,2025-04-15,2025-04-15,Pago
15967,16526,Boleto 28 dias,1,620.95,0.00,620.95,2025-05-23,2025-05-23,Pago
15968,16527,Boleto 28 dias,1,9429.31,0.00,9429.31,2025-06-09,2025-06-09,Pago
15969,16528,PIX,1,5202.14,0.00,5202.14,2025-06-17,2025-06-17,Pago
15970,16529,Cartão de crédito,4,10089.23,3.20,9766.37,2025-07-17,2025-07-17,Pago
15971,16530,Boleto 28 dias,1,5774.58,0.00,5774.58,2025-09-01,2025-09-08,Pago
15972,16531,Boleto 14 dias,1,8684.24,0.00,8684.24,2025-10-02,,Inadimplente
15973,16532,Boleto 28 dias,1,7674.09,0.00,7674.09,2025-11-03,2025-11-03,Pago
15974,16533,PIX,1,21131.16,0.00,21131.16,2025-10-30,2025-11-06,Pago
15975,16534,Cartão de crédito,4,2691.89,3.20,2605.75,2025-12-10,2026-01-09,Pago com atraso
15976,16536,Boleto 28 dias,1,5832.34,0.00,5832.34,2026-03-19,2026-03-19,Pago
15977,16537,PIX,1,10591.44,0.00,10591.44,2026-03-09,2026-03-09,Pago
15978,16538,Cartão de crédito,1,9781.73,3.20,9468.71,2026-03-31,2026-03-31,Pago
15979,16539,Boleto 14 dias,1,4234.43,0.00,4234.43,2026-05-05,2026-05-29,Pago com atraso
15980,16540,PIX,1,6087.20,0.00,6087.20,2026-05-26,2026-05-27,Pago
15981,16541,PIX,1,11220.99,0.00,11220.99,2026-06-11,2026-06-11,Pago
15982,16542,Cartão de débito,1,6485.10,1.80,6368.37,2026-07-24,2026-07-24,Pago
15983,16543,Boleto 28 dias,1,4203.46,0.00,4203.46,2026-09-09,,Em aberto
15984,16544,Boleto 28 dias,1,7635.92,0.00,7635.92,2024-10-24,2024-10-25,Pago
15985,16545,PIX,1,7876.20,0.00,7876.20,2024-11-26,2024-11-26,Pago
15986,16546,PIX,1,1123.40,0.00,1123.40,2025-02-05,2025-02-05,Pago
15987,16547,Boleto 28 dias,1,2886.51,0.00,2886.51,2025-04-25,2025-04-28,Pago
15988,16548,Boleto 28 dias,1,576.03,0.00,576.03,2024-10-14,2024-10-14,Pago
15989,16549,PIX,1,1511.24,0.00,1511.24,2024-11-21,2024-12-13,Pago com atraso
15990,16550,Dinheiro,1,1115.50,0.00,1115.50,2025-01-07,2025-01-07,Pago
15991,16551,Boleto 28 dias,1,4776.39,0.00,4776.39,2025-03-18,2025-03-21,Pago
15992,16552,Boleto 28 dias,1,5640.02,0.00,5640.02,2025-04-25,2025-04-25,Pago
15993,16553,Boleto 28 dias,1,4691.32,0.00,4691.32,2025-06-18,2025-06-18,Pago
15994,16555,Boleto 28 dias,1,2641.02,0.00,2641.02,2025-09-20,2025-09-20,Pago
15995,16556,Dinheiro,1,1895.72,0.00,1895.72,2025-10-01,2025-10-01,Pago
15996,16557,Cartão de crédito,3,1302.58,3.20,1260.90,2025-11-20,2025-11-21,Pago
15997,16558,Dinheiro,1,2268.29,0.00,2268.29,2026-01-02,2026-01-03,Pago
15998,16559,Cartão de débito,1,530.69,1.80,521.14,2026-02-25,2026-02-25,Pago
15999,16560,PIX,1,6372.13,0.00,6372.13,2026-04-21,2026-05-06,Pago
16000,16561,Cartão de débito,1,2379.79,1.80,2336.95,2026-07-01,2026-07-08,Pago
16001,16562,PIX,1,2257.24,0.00,2257.24,2025-10-30,2025-10-31,Pago
16002,16563,Boleto 14 dias,1,909.73,0.00,909.73,2026-02-09,2026-02-09,Pago
16003,16564,PIX,1,277.53,0.00,277.53,2026-05-10,2026-05-10,Pago
16004,16565,Boleto 28 dias,1,1470.65,0.00,1470.65,2026-08-03,2026-08-04,Pago
16005,16566,Boleto 28 dias,1,3907.15,0.00,3907.15,2024-10-10,2024-10-10,Pago
16006,16567,Cheque a prazo,1,1285.33,0.00,1285.33,2025-02-11,,Inadimplente
16007,16568,PIX,1,379.33,0.00,379.33,2025-11-25,2025-11-25,Pago
16008,16569,Boleto 28 dias,1,2126.12,0.00,2126.12,2026-04-18,2026-04-18,Pago
16009,16570,PIX,1,3098.73,0.00,3098.73,2026-06-01,2026-06-01,Pago
16010,16571,Boleto 28 dias,1,812.29,0.00,812.29,2026-09-11,,Em aberto
16011,16572,PIX,1,1660.00,0.00,1660.00,2024-09-04,2024-09-07,Pago
16012,16573,Boleto 28 dias,1,4901.35,0.00,4901.35,2024-12-20,2024-12-23,Pago
16013,16574,Boleto 28 dias,1,1094.29,0.00,1094.29,2025-02-24,2025-03-03,Pago
16014,16575,PIX,1,1710.35,0.00,1710.35,2025-05-22,2025-05-22,Pago
16015,16576,Boleto 14 dias,1,1402.06,0.00,1402.06,2025-09-22,2025-10-31,Pago com atraso
16016,16577,Cartão de crédito,3,1364.76,3.20,1321.09,2025-11-25,2025-11-25,Pago
16017,16578,Boleto 14 dias,1,184.39,0.00,184.39,2026-02-05,2026-04-01,Pago com atraso
16018,16579,PIX,1,2049.07,0.00,2049.07,2026-05-25,2026-05-26,Pago
16019,16580,Cartão de débito,1,933.33,1.80,916.53,2024-09-14,2024-09-17,Pago
16020,16581,Boleto 14 dias,1,890.62,0.00,890.62,2025-01-29,2025-01-29,Pago
16021,16582,Boleto 14 dias,1,1938.73,0.00,1938.73,2025-05-30,2025-05-31,Pago
16022,16583,Cartão de crédito,1,2918.50,3.20,2825.11,2025-09-02,2025-09-02,Pago
16023,16584,Boleto 14 dias,1,1516.34,0.00,1516.34,2025-12-02,2025-12-03,Pago
16024,16585,Dinheiro,1,512.27,0.00,512.27,2026-03-25,2026-04-09,Pago
16025,16586,Cartão de crédito,2,2218.60,3.20,2147.60,2026-07-23,2026-07-23,Pago
16026,16587,Boleto 14 dias,1,227.79,0.00,227.79,2025-01-07,2025-01-07,Pago
16027,16588,Cartão de débito,1,297.73,1.80,292.37,2025-03-23,2025-04-07,Pago
16028,16589,Boleto 14 dias,1,3628.44,0.00,3628.44,2025-06-22,2025-06-25,Pago
16029,16590,PIX,1,2217.38,0.00,2217.38,2025-09-02,2025-09-05,Pago
16030,16591,Boleto 14 dias,1,2410.18,0.00,2410.18,2026-01-28,2026-01-31,Pago
16031,16592,Boleto 28 dias,1,868.21,0.00,868.21,2026-04-28,2026-04-28,Pago
16032,16593,PIX,1,3219.29,0.00,3219.29,2026-07-31,2026-07-31,Pago
16033,16594,Cartão de crédito,3,4646.62,3.20,4497.93,2024-09-27,2024-09-27,Pago
16034,16595,PIX,1,6983.78,0.00,6983.78,2024-10-14,2024-10-14,Pago
16035,16596,Boleto 28 dias,1,6691.56,0.00,6691.56,2024-12-09,2024-12-09,Pago
16036,16597,Cartão de crédito,1,3864.30,3.20,3740.64,2024-12-14,2024-12-14,Pago
16037,16598,Cartão de débito,1,5684.81,1.80,5582.48,2025-01-28,2025-01-28,Pago
16038,16599,Cartão de crédito,1,9750.33,3.20,9438.32,2025-02-25,2025-02-26,Pago
16039,16600,PIX,1,10504.81,0.00,10504.81,2025-03-18,2025-03-19,Pago
16040,16601,Boleto 14 dias,1,9979.62,0.00,9979.62,2025-05-08,2025-05-08,Pago
16041,16602,Boleto 28 dias,1,1395.80,0.00,1395.80,2025-06-11,2025-07-11,Pago com atraso
16042,16603,Boleto 28 dias,1,17937.27,0.00,17937.27,2025-07-03,2025-07-06,Pago
16043,16604,Boleto 14 dias,1,8026.11,0.00,8026.11,2025-07-21,2025-07-21,Pago
16044,16605,Boleto 28 dias,1,2610.06,0.00,2610.06,2025-09-08,2025-09-08,Pago
16045,16606,PIX,1,4246.34,0.00,4246.34,2025-08-28,2025-08-29,Pago
16046,16607,PIX,1,6517.52,0.00,6517.52,2025-09-22,2025-09-25,Pago
16047,16608,Boleto 14 dias,1,11625.40,0.00,11625.40,2025-11-01,2025-11-01,Pago
16048,16609,Boleto 28 dias,1,3968.16,0.00,3968.16,2025-12-26,2025-12-27,Pago
16049,16610,Cartão de crédito,3,8328.29,3.20,8061.78,2026-01-03,2026-01-03,Pago
16050,16611,Boleto 14 dias,1,9496.92,0.00,9496.92,2026-02-16,2026-02-23,Pago
16051,16612,Boleto 28 dias,1,4327.56,0.00,4327.56,2026-04-02,2026-04-17,Pago
16052,16613,Boleto 28 dias,1,10903.99,0.00,10903.99,2026-05-06,2026-05-06,Pago
16053,16614,Boleto 28 dias,1,2101.72,0.00,2101.72,2026-05-30,2026-05-30,Pago
16054,16615,Boleto 28 dias,1,9167.48,0.00,9167.48,2026-06-16,2026-06-16,Pago
16055,16616,Boleto 28 dias,1,9563.31,0.00,9563.31,2026-07-03,2026-07-03,Pago
16056,16617,Boleto 28 dias,1,1551.45,0.00,1551.45,2026-08-05,2026-08-05,Pago
16057,16618,Boleto 28 dias,1,15693.67,0.00,15693.67,2026-09-22,,Em aberto
16058,16619,Boleto 28 dias,1,350.60,0.00,350.60,2024-10-16,2024-10-16,Pago
16059,16620,Cartão de crédito,1,768.04,3.20,743.46,2024-12-11,2024-12-11,Pago
16060,16621,Boleto 28 dias,1,1064.11,0.00,1064.11,2025-04-03,2025-04-03,Pago
16061,16622,Boleto 28 dias,1,5423.14,0.00,5423.14,2025-07-10,2025-07-10,Pago
16062,16623,PIX,1,3632.37,0.00,3632.37,2025-09-16,2025-09-17,Pago
16063,16624,Boleto 14 dias,1,1094.29,0.00,1094.29,2026-01-05,2026-01-05,Pago
16064,16625,Cartão de crédito,4,3987.73,3.20,3860.12,2026-05-01,2026-05-04,Pago
16065,16626,PIX,1,5019.63,0.00,5019.63,2026-08-15,2026-08-18,Pago
16066,16627,Boleto 28 dias,1,2170.02,0.00,2170.02,2024-10-09,2024-10-09,Pago
16067,16628,Boleto 14 dias,1,9301.68,0.00,9301.68,2024-11-04,2024-11-04,Pago
16068,16629,PIX,1,3484.13,0.00,3484.13,2025-01-06,2025-01-09,Pago
16069,16630,Boleto 14 dias,1,3690.49,0.00,3690.49,2025-03-29,2025-03-29,Pago
16070,16631,PIX,1,3843.20,0.00,3843.20,2025-05-02,2025-06-07,Pago com atraso
16071,16632,Cartão de débito,1,2253.29,1.80,2212.73,2025-06-20,2025-08-17,Pago com atraso
16072,16633,Cartão de débito,1,1430.44,1.80,1404.69,2025-07-25,2025-07-25,Pago
16073,16634,Cartão de crédito,2,4085.65,3.20,3954.91,2025-09-16,2025-09-16,Pago
16074,16635,PIX,1,8965.88,0.00,8965.88,2025-10-28,2025-11-27,Pago com atraso
16075,16636,PIX,1,1061.70,0.00,1061.70,2025-12-25,2025-12-25,Pago
16076,16637,Cartão de crédito,1,3885.97,3.20,3761.62,2026-02-23,2026-02-26,Pago
16077,16638,PIX,1,4542.69,0.00,4542.69,2026-05-01,,Inadimplente
16078,16639,Boleto 14 dias,1,6805.65,0.00,6805.65,2026-07-03,2026-07-10,Pago
16079,16640,Boleto 28 dias,1,6150.17,0.00,6150.17,2026-08-28,2026-08-28,Pago
16080,16641,PIX,1,870.56,0.00,870.56,2024-09-12,2024-09-15,Pago
16081,16642,PIX,1,189.68,0.00,189.68,2024-12-12,2024-12-12,Pago
16082,16643,PIX,1,1785.62,0.00,1785.62,2025-04-01,2025-04-01,Pago
16083,16644,Boleto 14 dias,1,482.32,0.00,482.32,2025-06-13,2025-06-13,Pago
16084,16645,Boleto 28 dias,1,468.78,0.00,468.78,2025-10-28,2025-10-31,Pago
16085,16646,Dinheiro,1,1803.20,0.00,1803.20,2025-12-22,2025-12-29,Pago
16086,16647,Boleto 28 dias,1,701.02,0.00,701.02,2026-04-20,2026-04-20,Pago
16087,16648,Boleto 14 dias,1,2804.10,0.00,2804.10,2026-07-14,2026-07-14,Pago
16088,16649,Boleto 14 dias,1,6153.15,0.00,6153.15,2024-09-20,,Inadimplente
16089,16650,Dinheiro,1,14423.54,0.00,14423.54,2024-10-01,2024-10-01,Pago
16090,16651,Dinheiro,1,6153.53,0.00,6153.53,2024-11-04,2024-12-12,Pago com atraso
16091,16652,Boleto 14 dias,1,5027.91,0.00,5027.91,2024-12-16,2024-12-16,Pago
16092,16653,Boleto 28 dias,1,2916.47,0.00,2916.47,2025-01-29,2025-02-01,Pago
16093,16654,Boleto 14 dias,1,5883.86,0.00,5883.86,2025-02-19,2025-02-19,Pago
16094,16655,Boleto 28 dias,1,6446.22,0.00,6446.22,2025-04-08,2025-04-11,Pago
16095,16656,Boleto 14 dias,1,5833.98,0.00,5833.98,2025-04-24,2025-04-24,Pago
16096,16657,Boleto 14 dias,1,10617.52,0.00,10617.52,2025-05-21,2025-05-21,Pago
16097,16658,Boleto 14 dias,1,7712.13,0.00,7712.13,2025-06-12,2025-06-12,Pago
16098,16659,PIX,1,3855.04,0.00,3855.04,2025-07-11,2025-07-11,Pago
16099,16660,Dinheiro,1,10618.92,0.00,10618.92,2025-08-15,2025-08-15,Pago
16100,16661,Cartão de crédito,1,11068.15,3.20,10713.97,2025-09-06,2025-09-06,Pago
16101,16662,PIX,1,8704.87,0.00,8704.87,2025-10-03,2025-10-04,Pago
16102,16663,Boleto 28 dias,1,9323.95,0.00,9323.95,2025-12-02,2025-12-02,Pago
16103,16664,Cartão de débito,1,4892.72,1.80,4804.65,2025-12-11,2025-12-14,Pago
16104,16665,PIX,1,6404.21,0.00,6404.21,2026-01-01,2026-01-01,Pago
16105,16666,Dinheiro,1,6681.62,0.00,6681.62,2026-02-06,2026-03-28,Pago com atraso
16106,16668,Cartão de crédito,4,11709.23,3.20,11334.53,2026-04-04,2026-04-04,Pago
16107,16669,PIX,1,5953.85,0.00,5953.85,2026-04-24,2026-05-01,Pago
16108,16670,Boleto 28 dias,1,9382.58,0.00,9382.58,2026-06-24,2026-06-24,Pago
16109,16671,Cartão de crédito,1,9950.13,3.20,9631.73,2026-06-19,2026-06-19,Pago
16110,16672,Boleto 28 dias,1,9322.64,0.00,9322.64,2026-08-13,2026-08-13,Pago
16111,16673,Boleto 28 dias,1,3634.56,0.00,3634.56,2026-09-03,,Em aberto
16112,16674,Dinheiro,1,5484.06,0.00,5484.06,2026-08-26,2026-08-26,Pago
16113,16675,Boleto 14 dias,1,2234.71,0.00,2234.71,2024-10-04,2024-10-05,Pago
16114,16676,Boleto 28 dias,1,1641.49,0.00,1641.49,2025-01-22,2025-01-22,Pago
16115,16677,Boleto 28 dias,1,1700.62,0.00,1700.62,2025-04-09,2025-04-16,Pago
16116,16678,Boleto 14 dias,1,378.40,0.00,378.40,2025-07-04,2025-07-04,Pago
16117,16679,Boleto 14 dias,1,4316.79,0.00,4316.79,2025-10-30,2025-10-31,Pago
16118,16680,Cartão de crédito,1,1410.48,3.20,1365.34,2026-01-14,2026-02-25,Pago com atraso
16119,16681,Cartão de débito,1,107.67,1.80,105.73,2026-03-25,2026-03-25,Pago
16120,16682,Boleto 28 dias,1,1566.96,0.00,1566.96,2026-07-14,2026-07-17,Pago
16121,16683,Boleto 28 dias,1,1432.90,0.00,1432.90,2026-09-11,,Em aberto
16122,16684,Cartão de crédito,2,453.94,3.20,439.41,2024-09-20,2024-09-23,Pago
16123,16685,Boleto 28 dias,1,634.02,0.00,634.02,2024-12-17,2024-12-17,Pago
16124,16686,Dinheiro,1,729.47,0.00,729.47,2025-03-10,2025-03-10,Pago
16125,16687,Boleto 14 dias,1,1233.83,0.00,1233.83,2025-06-12,2025-06-12,Pago
16126,16688,PIX,1,981.43,0.00,981.43,2025-08-20,2025-09-05,Pago com atraso
16127,16689,Boleto 14 dias,1,4691.54,0.00,4691.54,2025-12-26,,Inadimplente
16128,16690,PIX,1,2757.27,0.00,2757.27,2026-03-12,2026-03-13,Pago
16129,16691,Boleto 28 dias,1,3519.33,0.00,3519.33,2026-06-30,2026-06-30,Pago
16130,16692,PIX,1,615.84,0.00,615.84,2026-02-16,2026-02-16,Pago
16131,16693,PIX,1,309.82,0.00,309.82,2026-05-04,2026-05-04,Pago
16132,16694,Boleto 28 dias,1,2662.08,0.00,2662.08,2026-08-10,2026-08-10,Pago
16133,16696,Boleto 28 dias,1,12168.10,0.00,12168.10,2024-11-05,2024-11-20,Pago
16134,16697,Boleto 28 dias,1,8121.05,0.00,8121.05,2024-11-26,2024-11-29,Pago
16135,16698,PIX,1,7814.12,0.00,7814.12,2024-12-10,2024-12-11,Pago
16136,16699,Cheque a prazo,1,9804.83,0.00,9804.83,2025-02-10,2025-02-10,Pago
16137,16700,Dinheiro,1,4270.56,0.00,4270.56,2025-02-05,2025-02-05,Pago
16138,16701,PIX,1,3337.07,0.00,3337.07,2025-03-02,2025-03-03,Pago
16139,16702,Boleto 28 dias,1,6295.80,0.00,6295.80,2025-04-29,2025-04-29,Pago
16140,16703,Cartão de crédito,2,12383.47,3.20,11987.20,2025-05-15,2025-05-15,Pago
16141,16704,Boleto 28 dias,1,10674.10,0.00,10674.10,2025-06-27,2025-06-27,Pago
16142,16705,Cartão de débito,1,8109.99,1.80,7964.01,2025-06-20,2025-06-27,Pago
16143,16706,Cartão de débito,1,1975.10,1.80,1939.55,2025-07-25,2025-07-25,Pago
16144,16707,Dinheiro,1,4385.71,0.00,4385.71,2025-08-19,2025-08-19,Pago
16145,16708,Boleto 28 dias,1,3938.58,0.00,3938.58,2025-10-04,2025-10-11,Pago
16146,16709,Cartão de crédito,1,3587.56,3.20,3472.76,2025-09-30,2025-11-25,Pago com atraso
16147,16710,Cartão de crédito,1,8679.06,3.20,8401.33,2025-10-26,2025-10-26,Pago
16148,16711,Boleto 28 dias,1,5780.72,0.00,5780.72,2025-12-30,2025-12-30,Pago
16149,16712,Boleto 28 dias,1,1798.87,0.00,1798.87,2026-01-30,2026-01-30,Pago
16150,16713,PIX,1,2953.13,0.00,2953.13,2026-02-05,2026-02-06,Pago
16151,16714,Cartão de crédito,4,4922.84,3.20,4765.31,2026-03-05,2026-03-06,Pago
16152,16715,Dinheiro,1,14440.77,0.00,14440.77,2026-04-07,2026-04-10,Pago
16153,16716,Boleto 28 dias,1,6323.64,0.00,6323.64,2026-06-05,2026-06-08,Pago
16154,16717,Cartão de débito,1,4419.88,1.80,4340.32,2026-05-29,2026-06-13,Pago
16155,16718,Cartão de crédito,1,4446.30,3.20,4304.02,2026-07-11,2026-07-11,Pago
16156,16719,PIX,1,3630.19,0.00,3630.19,2026-08-15,2026-10-04,Pago com atraso
16157,16720,Cartão de crédito,1,84.09,3.20,81.40,2024-09-07,2024-09-07,Pago
16158,16721,Cartão de crédito,1,2635.65,3.20,2551.31,2024-11-28,2025-01-22,Pago com atraso
16159,16722,Cartão de crédito,2,1384.62,3.20,1340.31,2025-03-22,2025-03-22,Pago
16160,16723,Boleto 28 dias,1,1862.36,0.00,1862.36,2025-08-11,2025-08-14,Pago
16161,16724,Boleto 28 dias,1,3045.80,0.00,3045.80,2025-11-17,2025-11-18,Pago
16162,16725,PIX,1,1238.35,0.00,1238.35,2026-02-23,2026-03-29,Pago com atraso
16163,16727,PIX,1,2288.50,0.00,2288.50,2026-08-19,2026-08-19,Pago
16164,16728,Boleto 14 dias,1,2042.70,0.00,2042.70,2024-10-04,2024-10-04,Pago
16165,16729,Boleto 14 dias,1,1873.45,0.00,1873.45,2024-11-23,2024-11-24,Pago
16166,16730,PIX,1,1618.49,0.00,1618.49,2025-01-04,2025-01-04,Pago
16167,16731,Boleto 28 dias,1,1075.16,0.00,1075.16,2025-04-17,2025-04-17,Pago
16168,16732,Cartão de débito,1,3190.06,1.80,3132.64,2025-05-08,2025-05-08,Pago
16169,16733,Cartão de débito,1,2301.98,1.80,2260.54,2025-06-16,2025-06-17,Pago
16170,16734,Cartão de crédito,2,791.40,3.20,766.08,2025-07-22,2025-07-23,Pago
16171,16735,Boleto 28 dias,1,655.22,0.00,655.22,2025-09-23,2025-09-26,Pago
16172,16736,Cheque a prazo,1,9395.28,0.00,9395.28,2025-11-11,2025-11-12,Pago
16173,16737,PIX,1,2392.21,0.00,2392.21,2025-12-15,2025-12-16,Pago
16174,16738,Cartão de débito,1,1698.03,1.80,1667.47,2026-01-24,2026-01-24,Pago
16175,16739,Dinheiro,1,1676.11,0.00,1676.11,2026-03-17,2026-03-18,Pago
