cliente_id,cnpj,razao_social,segmento,cidade,uf,bairro,data_cadastro,ativo
1726,52494891852983,Perfumaria Essenza EIRELI,Loja de shopping,Recife,PE,Aldeota,2021-10-28,S
1727, 49136165765282 ,Farmácia Nova Era EIRELI,Loja de departamento,Recife,PE,Centro,2023-12-02,S
1728,94849434577661,Casa de Fragrâncias Serena EIRELI,Loja de departamento,Belo Horizonte,MG,Jardins,2023-05-04,S
1729,15.956.783/2395-93,Studio Encanto LTDA,Farmácia,Goiânia,GO,Aldeota,2022-07-09,N
1730,18536087807202,Aroma Elegance S/A,Revendedora autônoma,Recife,PE,Savassi,2024-07-04,S
1731,09966763720373,Comercial Class LTDA ME,Revendedora autônoma,Belo Horizonte,MG,Aldeota,2023-01-06,S
1732,05.657.439/6770-54,Studio Vitória LTDA,Revendedora autônoma,Goiânia,GO,Centro,2022-06-24,S
1733,54688730588681,BOUTIQUE FLOR DE LIZ ME,Salão de beleza,Manaus,AM,Boa Viagem,05/05/2024,S
1734,25.478.009/5804-01,Studio Lumiar LTDA,Salão de beleza,Recife,PE,Moema,2023-01-09,S
1735,00738854673474,STUDIO SERENA LTDA,Revendedora autônoma,Campinas,SP,Asa Sul,2023-04-21,S
1736,98596718321305,Aroma Prime EIRELI,E-commerce,Rio de Janeiro,RJ,Savassi,2026-03-09,S
1737,03.594.094/2941-25,Bella Vitoria ME,Perfumaria,Goiânia,GO,Higienópolis,2021-07-03,S
1738,67.660.628/9513-40,Espaço Beleza Elegance S/A,Quiosque,Campinas,SP,Setor Bueno,2023-06-24,S
1739,30818363293970,Boutique Sublime ME,Loja de departamento,Campinas,SP,Pituba,2023-08-29,S
1740,81851331178605,Loja Rosa dos Ventos LTDA,Loja de departamento,Porto Alegre,RS,Higienópolis,2022-03-20,S
1741,03.028.757/4058-92,Boutique Íris LTDA,Perfumaria,Belo Horizonte,MG,Pituba,03/05/2023,S
1742,92497265571364,ESSÊNCIA CLASS LTDA,Quiosque,Rio de Janeiro,RJ,Setor Bueno,2021-06-09,S
1743,52574488252699,Farmácia Flor de Liz LTDA,Salão de beleza,Fortaleza,CE,Vila Madalena,2024-05-25,S
1744,38515764670506,ESPAÇO BELEZA ELEGANCE LTDA,Revendedora autônoma,Curitiba,PR,Barra,2026-05-17,S
1745,02758603456333,Essência Requinte EIRELI,Revendedora autônoma,Salvador,BA,Cambuí,2021-08-22,S
1746,15578263880324,Farmácia Sublime LTDA ME,Loja de departamento,Salvador,BA,Bela Vista,2023-11-09,S
1747,97476237038547,Comercial Sublime LTDA,Loja de shopping,Recife,PE,Meireles,2021-07-12,S
1748,22.941.232/8062-53,Espaço Beleza Class EIRELI,Farmácia,Goiânia,GO,Asa Sul,2021-06-02,N
1749,92588314003563,Comercial Rosa dos Ventos ME,Loja de shopping,Brasília,DF,Setor Bueno,2025-02-10,S
1750, 47986571689621 ,Espaço Beleza Íris ME,Perfumaria,São Paulo,SP,Vila Madalena,2025-09-11,S
1751,64347608823092,Espaço Beleza Requinte EIRELI,Loja de shopping,Salvador,BA,Meireles,2022-08-23,S
1752,63308460172628,Essência Requinte LTDA,Loja de departamento,Rio de Janeiro,RJ,Setor Bueno,01/04/2025,S
1753,74911634303101,Comercial Prime ME,Loja de departamento,Campinas,SP,Ipanema,2022-06-29,S
1754,14.085.796/2295-11,Farmacia Bella Vita LTDA ME,Loja de departamento,Porto Alegre,RS,Vila Madalena,2024-08-29,S
1755,02.604.690/1749-53,BELLA DIVA ME,Farmácia,Manaus,AM,Asa Sul,2021-10-21,N
1756,66788457321650,Drogaria Elegance S/A,E-commerce,São Paulo,SP,Ipanema,2023-09-04,S
1757,07.110.729/8502-30,Comercial Íris LTDA ME,Perfumaria,Porto Alegre,RS,Higienópolis,2022-09-24,S
1758,31714795541298,Drogaria Aurora ME,Loja de shopping,Curitiba,PR,Higienópolis,2023-09-28,N
1759,20895217680126,Perfumaria Rosa dos Ventos ME,Salão de beleza,Campinas,SP,Batel,2024-10-17,S
1760, 13943032502749 ,Espaço Beleza Vitória S/A,Revendedora autônoma,Goiânia,GO,Setor Bueno,2022-06-11,N
1761,37654399942858,Aroma Dourada LTDA,Loja de departamento,Campinas,SP,Vila Madalena,27/09/2024,S
1762,90.850.504/8715-90,Loja Rosa dos Ventos ME,Revendedora autônoma,Belo Horizonte,MG,Jardins,07/01/2025,S
1763,47939117174003,Espaço Beleza Diva EIRELI,E-commerce,Porto Alegre,RS,Pituba,2023-03-27,S
1764,44.966.607/2366-04,Perfumaria Aromas do Sul LTDA,Loja de shopping,Fortaleza,CE,Meireles,2022-01-13,S
1765,38252894043935,Comercial Requinte EIRELI,Loja de shopping,Goiânia,GO,Aldeota,2024-01-06,S
1766,66848031636781,Aroma Aromas do Sul LTDA,E-commerce,Manaus,AM,Barra,2022-02-03,S
1767,29839303953952,Boutique Prime S/A,Salão de beleza,Porto Alegre,RS,Aldeota,2026-07-02,S
1768,01149974754737,Studio Íris LTDA ME,Perfumaria,Porto Alegre,RS,Setor Bueno,2026-04-26,S
1769,59.773.961/0340-57,Espaço Beleza Nova Era LTDA,Loja de departamento,Recife,PE,Bela Vista,2023-07-08,S
1770,41756943072188,Aroma Íris S/A,Farmácia,São Paulo,SP,Pinheiros,2022-02-10,S
1771,23.634.110/4857-86,Drogaria Diva EIRELI,Farmácia,Fortaleza,CE,Boa Viagem,2022-02-24,S
1772,82912789885249,Aroma Sublime EIRELI,Perfumaria,Rio de Janeiro,RJ,Ipanema,2025-10-20,S
1773,55373043763185,Perfumaria Rosa dos Ventos LTDA,Quiosque,Brasília,DF,Asa Sul,2022-08-09,S
1774,14.400.040/7560-23,Perfumaria Lumiar S/A,E-commerce,Manaus,AM,Vila Madalena,07/11/2025,S
1775,28.854.273/4497-99,Farmácia Serena S/A,Salão de beleza,Belo Horizonte,MG,Meireles,2023-11-01,S
1776,54758783710539,Comercial Rosa dos Ventos LTDA ME,Perfumaria,Recife,PE,Cambuí,2023-11-14,S
1777,01743040256004,Aroma Diva LTDA ME,Loja de departamento,Recife,PE,Batel,2024-12-11,S
1778,71279717635064,Drogaria Nova Era S/A,Quiosque,São Paulo,SP,Setor Bueno,2023-09-02,S
1779,17676227025431,Studio Essenza EIRELI,Revendedora autônoma,Brasília,DF,Vila Madalena,2022-06-13,S
1780,25604678203690,Casa de Fragrâncias Class LTDA,Farmácia,Fortaleza,CE,Boa Viagem,2022-06-24,S
1781,34.097.312/2066-76,Aroma Aurora EIRELI,E-commerce,Rio de Janeiro,RJ,Boa Viagem,2022-05-24,S
1782,16.943.532/8617-80,Boutique Sublime LTDA,Farmácia,Campinas,SP,Aldeota,2022-08-15,S
1783,36788645552615,Aroma Class LTDA ME,Salão de beleza,Rio de Janeiro,RJ,Boa Viagem,2024-09-12,S
1784,08687441235998,Espaço Beleza Diva S/A,Salão de beleza,Salvador,BA,Pinheiros,2022-03-28,S
1785,00625515179751,Studio Nobre ME,E-commerce,Recife,PE,Boa Viagem,2026-02-16,S
1786,44.580.197/6213-46,Farmácia Nobre ME,Loja de departamento,Curitiba,PR,Vila Madalena,2024-03-03,S
1787,22247081014812,Studio Aromas do Sul S/A,Farmácia,Curitiba,PR,Higienópolis,2021-05-27,S
1788,43748126817930,Casa de Fragrancias Sublime S/A,Perfumaria,Campinas,SP,Centro,2024-08-03,S
1789,80.814.033/4050-81,Casa de Fragrâncias Serena S/A,Revendedora autônoma,Campinas,SP,Vila Madalena,2024-05-26,S
1790,90.213.116/6946-02,Loja Iris EIRELI,Loja de departamento,Goiânia,GO,Savassi,25/06/2025,S
1791,59836207498849,Comercial Aurora S/A,Loja de shopping,Campinas,SP,Barra,2022-11-14,S
1792,46565716657813,Perfumaria Encanto ME,Salão de beleza,Manaus,AM,Pinheiros,2024-07-17,S
1793,64.508.629/5322-30,Bella Aromas do Sul LTDA ME,E-commerce,Rio de Janeiro,RJ,Savassi,2022-01-09,S
1794,13.955.745/8618-05,Perfumaria Sublime ME,E-commerce,Recife,PE,Asa Sul,2025-05-10,S
1795,78.859.881/9206-96,Drogaria Class S/A,Revendedora autônoma,Campinas,SP,Batel,2022-07-31,S
1796, 22368312753418 ,Casa de Fragrâncias Serena LTDA ME,Salão de beleza,Recife,PE,Jardins,2023-07-08,S
1797,80177106294502,Essência Lumiar ME,E-commerce,Belo Horizonte,MG,Meireles,03/07/2022,S
1798,43.910.323/1866-79,Aroma Rosa dos Ventos EIRELI,Loja de departamento,Campinas,SP,Batel,2024-05-22,S
1799,11040838437826,LOJA ROSA DOS VENTOS S/A,Quiosque,Manaus,AM,Barra,2024-07-27,S
1800,42.253.939/2242-57,Loja Lumiar EIRELI,Loja de shopping,Manaus,AM,Cambuí,2021-12-30,N
1801,88521148460363,Espaço Beleza Sublime EIRELI,Quiosque,Rio de Janeiro,RJ,Centro,11/10/2025,S
1802,47.598.358/9477-06,Aroma Nova Era ME,Revendedora autônoma,Campinas,SP,Barra,2021-06-09,S
1803,02546167946778,Boutique Íris LTDA,Loja de departamento,Campinas,SP,Cambuí,2024-04-15,S
1804,59.211.857/2350-19,Loja Nova Era LTDA ME,Quiosque,Porto Alegre,RS,Meireles,2023-02-04,S
1805,65.499.779/1782-20,Perfumaria Aurora LTDA,Farmácia,Goiânia,GO,Boa Viagem,2024-06-03,S
1806,69.062.515/7595-14,Studio Diva LTDA ME,Perfumaria,Recife,PE,Centro,2021-05-27,S
1807,04587242274966,Studio Encanto S/A,Loja de shopping,São Paulo,SP,Jardins,2022-09-17,S
1808,17.197.251/2343-35,Casa de Fragrâncias Lumiar LTDA ME,Quiosque,Salvador,BA,Meireles,15/05/2023,S
1809,26.587.503/1049-79,Loja Essenza ME,Quiosque,Manaus,AM,Centro,2024-02-26,S
1810,19907466697472,Essência Vitória EIRELI,Loja de shopping,Recife,PE,Bela Vista,01/03/2024,S
1811,03.253.695/2558-76,Espaço Beleza Essenza LTDA,Quiosque,Curitiba,PR,Boa Viagem,2024-09-11,S
1812,94764612614993,Farmácia Nova Era LTDA ME,Revendedora autônoma,Curitiba,PR,Aldeota,26/05/2022,S
1813,44390951956630,Comercial Charme LTDA,Revendedora autônoma,Manaus,AM,Jardins,28/04/2024,S
1814,64.078.704/8113-53,Studio Íris EIRELI,Revendedora autônoma,Rio de Janeiro,RJ,Pituba,2021-12-31,S
1815,95986777055489,Loja Essenza ME,Perfumaria,Belo Horizonte,MG,Pinheiros,2021-05-23,S
1816,15482700293313,Loja Dourada LTDA ME,Revendedora autônoma,Goiânia,GO,Moema,2023-12-13,S
1817,84157712918425,Comercial Essenza LTDA ME,Salão de beleza,Brasília,DF,Ipanema,2024-04-25,S
1818,22355285870630,Studio Vitória ME,Loja de shopping,Goiânia,GO,Batel,2023-10-28,S
1819,89715359647268,Essência Íris EIRELI,Quiosque,Fortaleza,CE,Cambuí,2022-12-07,N
1820,28310185088087,Casa de Fragrâncias Aurora EIRELI,E-commerce,Campinas,SP,Centro,2022-11-24,S
1821,10.886.797/4476-19,Comercial Elegance LTDA ME,Loja de departamento,São Paulo,SP,Setor Bueno,2023-06-25,S
1822,33347749633792,Drogaria Sublime LTDA,Loja de departamento,Salvador,BA,Moema,18/10/2023,S
1823,37.438.734/5052-19,Essência Rosa dos Ventos ME,Perfumaria,Belo Horizonte,MG,Centro,2026-06-11,S
1824,96291459773660,Studio Flor de Liz S/A,Salão de beleza,Campinas,SP,Aldeota,2021-06-18,S
1825,36.653.978/8587-48,Loja Flor de Liz ME,Salão de beleza,Fortaleza,CE,Higienópolis,2022-09-23,S
1826, 49616395257477 ,AROMA PRIME LTDA,Quiosque,Porto Alegre,RS,Bela Vista,2021-12-17,S
1827,75.619.189/8755-79,DROGARIA PRIME S/A,Revendedora autônoma,Fortaleza,CE,Centro,2021-08-27,S
1828,90.545.173/6585-40,Studio Vitória EIRELI,Farmácia,Salvador,BA,Boa Viagem,2022-11-11,S
1829,71.239.330/6533-53,Casa de Fragrâncias Nova Era S/A,Quiosque,Belo Horizonte,MG,Pinheiros,2022-08-09,S
1830,82.196.087/8757-88,BOUTIQUE LUMIAR LTDA ME,Quiosque,Belo Horizonte,MG,Pituba,07/11/2023,S
1831,83.666.097/9785-50,Essência Class LTDA,E-commerce,Goiânia,GO,Batel,2024-05-11,S
1832,90107932265278,Boutique Aurora EIRELI,Loja de departamento,Belo Horizonte,MG,Moema,2023-10-13,S
1833,71177539872458,Aroma Bella Vita S/A,Quiosque,Recife,PE,Setor Bueno,2024-02-29,N
1834, 53805365972683 ,Casa de Fragrâncias Essenza ME,Perfumaria,Salvador,BA,Vila Madalena,2025-12-09,S
1835,21.281.568/3870-27,Loja Nova Era S/A,Revendedora autônoma,Fortaleza,CE,Savassi,2021-10-01,S
1836,92.413.717/3063-90,Perfumaria Íris S/A,Revendedora autônoma,Manaus,AM,Bela Vista,2021-09-14,S
1837,81672386656067,Studio Class LTDA ME,Salão de beleza,Recife,PE,Cambuí,2021-12-22,S
1838,57.725.040/2589-88,Casa de Fragrâncias Sublime LTDA ME,Salão de beleza,São Paulo,SP,Cambuí,08/03/2026,S
1839,57.208.024/1041-50,Studio Vitória LTDA,E-commerce,Porto Alegre,RS,Centro,2022-01-19,S
1840,61155661340475,Espaço Beleza Encanto LTDA,Salão de beleza,Rio de Janeiro,RJ,Higienópolis,2025-07-17,S
1841,70.699.064/9493-56,Aroma Vitória LTDA ME,Perfumaria,Belo Horizonte,MG,Meireles,2022-09-19,S
1842,22.455.817/0833-51,ESSÊNCIA DOURADA S/A,Loja de shopping,Fortaleza,CE,Vila Madalena,03/01/2023,S
1843,90004539804886,Farmácia Encanto LTDA,Salão de beleza,Curitiba,PR,Pinheiros,2021-11-21,S
1844,09987317098166,Boutique Aurora ME,Farmácia,Fortaleza,CE,Higienópolis,2021-09-05,S
1845,12.815.016/4546-62,Drogaria Class ME,Farmácia,Goiânia,GO,Batel,2022-08-06,S
1846,87622957947450,Farmácia Lumiar ME,Quiosque,Goiânia,GO,Moema,2026-04-01,S
1847,16.042.614/4716-50,Casa de Fragrâncias Prime LTDA ME,Farmácia,Fortaleza,CE,Ipanema,2023-03-09,S
1848,29.694.541/9137-80,Comercial Charme LTDA,Quiosque,Brasília,DF,Higienópolis,31/03/2023,S
1849,39.652.427/6074-14,Perfumaria Prime LTDA ME,E-commerce,Fortaleza,CE,Meireles,2022-03-22,S
1850,25556183262138,Casa de Fragrâncias Essenza LTDA,Salão de beleza,Porto Alegre,RS,Ipanema,2023-03-28,S
1851,52.750.568/8084-82,Farmácia Charme LTDA ME,Quiosque,Belo Horizonte,MG,Setor Bueno,2024-08-05,N
1852,29.378.132/6727-33,Loja Lumiar LTDA ME,Loja de shopping,Campinas,SP,Vila Madalena,2023-10-21,S
1853,88.194.687/7492-94,FARMÁCIA ELEGANCE LTDA ME,Revendedora autônoma,Salvador,BA,Pituba,02/03/2023,S
1854,66849053667832,Bella Elegance LTDA,Farmácia,Manaus,AM,Centro,2025-10-12,S
1855,03.883.331/5180-16,Drogaria Vitória LTDA ME,Perfumaria,Porto Alegre,RS,Jardins,2022-05-31,S
1856,38895311543978,Essência Essenza EIRELI,Revendedora autônoma,Goiânia,GO,Moema,21/02/2024,N
1857,60.862.365/0460-26,LOJA AROMAS DO SUL S/A,E-commerce,Recife,PE,Cambuí,2023-09-10,S
1858,26135062108401,Aroma Aurora LTDA ME,Quiosque,Brasília,DF,Bela Vista,2022-11-10,N
1859,97.526.866/5083-68,Farmácia Encanto LTDA,Loja de shopping,Goiânia,GO,Barra,2024-02-24,S
1860,08714390390920,Drogaria Diva LTDA,Loja de departamento,Curitiba,PR,Boa Viagem,2024-05-18,S
1861, 74857988892132 ,Drogaria Charme S/A,Salão de beleza,Porto Alegre,RS,Meireles,2024-12-30,S
1862,72540149384754,Essência Class S/A,Loja de departamento,Goiânia,GO,Higienópolis,2023-05-10,N
1863,92463669837555,Espaço Beleza Vitória S/A,Salão de beleza,Fortaleza,CE,Jardins,2024-07-29,N
1864,77099031721135,Boutique Flor de Liz EIRELI,Revendedora autônoma,Manaus,AM,Vila Madalena,2025-03-17,S
1865,01.460.193/3520-62,Perfumaria Nova Era ME,Loja de departamento,Rio de Janeiro,RJ,Pinheiros,2023-09-11,S
1866,66.331.614/0823-10,Farmácia Requinte S/A,Quiosque,Belo Horizonte,MG,Aldeota,2024-04-24,S
1867,05199508190056,Aroma Class ME,Revendedora autônoma,Porto Alegre,RS,Barra,2022-03-13,S
1868,17635241302286,Comercial Íris EIRELI,Perfumaria,Salvador,BA,Centro,2021-12-26,S
1869,23577741490571,Drogaria Rosa dos Ventos S/A,Loja de shopping,Goiânia,GO,Pituba,2021-11-16,S
1870,52.615.878/9891-68,Farmácia Essenza LTDA,Salão de beleza,Campinas,SP,Asa Sul,2024-12-18,S
1871,84546731371741,Aroma Íris LTDA ME,Perfumaria,Porto Alegre,RS,Setor Bueno,2021-06-15,S
1872,08570340117617,Aroma Bella Vita LTDA,Revendedora autônoma,Salvador,BA,Batel,2024-07-04,S
1873,31.817.203/5796-56,Aroma Serena EIRELI,Farmácia,Brasília,DF,Batel,2024-11-05,S
1874,07824116434241,CASA DE FRAGRÂNCIAS ENCANTO LTDA ME,Quiosque,Manaus,AM,Batel,2023-12-26,S
1875,22.306.421/1684-60,Farmácia Serena EIRELI,Salão de beleza,Brasília,DF,Barra,2023-05-31,S
1876,66521746453316,Perfumaria Íris LTDA,Salão de beleza,Manaus,AM,Setor Bueno,2023-02-26,S
1877,37134631078907,Loja Diva LTDA,Salão de beleza,Manaus,AM,Bela Vista,2021-09-01,S
1878,41.544.747/3343-59,Perfumaria Flor de Liz LTDA ME,Quiosque,São Paulo,SP,Ipanema,11/05/2026,S
1879,31750409370118,Essência Serena LTDA,Quiosque,Salvador,BA,Ipanema,01/11/2022,S
1880,55095792818472,Comercial Elegance S/A,Perfumaria,São Paulo,SP,Boa Viagem,2022-06-25,S
1881,11.954.062/7890-88,Farmácia Flor de Liz ME,Revendedora autônoma,Recife,PE,Savassi,2024-05-14,S
1882, 59282233125677 ,Espaço Beleza Class LTDA ME,Revendedora autônoma,Goiânia,GO,Boa Viagem,2023-11-26,S
1883,14134277323573,FARMÁCIA ENCANTO ME,Loja de shopping,Manaus,AM,Asa Sul,2021-12-03,S
1884,93.741.587/1994-25,Studio Charme EIRELI,Salão de beleza,Fortaleza,CE,Centro,21/05/2024,S
1885,55.877.993/6427-37,Boutique Sublime LTDA,Loja de shopping,Goiânia,GO,Moema,2021-05-22,S
1886,13511133010753,Drogaria Dourada LTDA ME,Perfumaria,Belo Horizonte,MG,Asa Sul,2022-07-31,S
1887,12322232087385,Boutique Nova Era LTDA,E-commerce,Porto Alegre,RS,Centro,2026-04-13,S
1888,87837921316822,STUDIO REQUINTE ME,Perfumaria,Salvador,BA,Ipanema,2022-07-25,S
1889,17.844.988/3803-74,Espaço Beleza Flor de Liz LTDA,Revendedora autônoma,Curitiba,PR,Meireles,2022-03-20,S
1890,49462455407700,Casa de Fragrâncias Serena S/A,Salão de beleza,Campinas,SP,Meireles,2022-11-14,S
1891,11808293850284,Casa de Fragrâncias Sublime LTDA ME,Loja de shopping,Brasília,DF,Barra,2021-11-29,S
1892,64153307066670,Farmácia Nova Era LTDA,Farmácia,Salvador,BA,Moema,2025-04-27,S
1893,55309373134037,Perfumaria Elegance LTDA ME,Quiosque,Goiânia,GO,Meireles,2021-11-27,N
1894,89200458207216,Bella Encanto ME,Quiosque,Rio de Janeiro,RJ,Higienópolis,2023-08-25,S
1895,32.550.652/9905-36,Drogaria Aurora LTDA ME,Farmácia,Fortaleza,CE,Jardins,2022-03-13,S
1896,89035508199684,Bella Lumiar S/A,Salão de beleza,Fortaleza,CE,Aldeota,2023-02-11,S
1897,05405155674092,Casa de Fragrâncias Requinte S/A,Quiosque,Belo Horizonte,MG,Jardins,2025-10-09,S
1898,13414058067091,Comercial Class EIRELI,E-commerce,São Paulo,SP,Centro,2023-03-30,S
1899,04004645497683,Casa de Fragrâncias Prime EIRELI,Quiosque,São Paulo,SP,Setor Bueno,2023-01-05,S
1900,99.246.625/7601-38,Bella Essenza LTDA,Salão de beleza,Brasília,DF,Savassi,2024-06-13,S
1901,65.250.815/9590-43,Loja Essenza LTDA ME,Perfumaria,Rio de Janeiro,RJ,Vila Madalena,2024-01-23,S
1902,76.310.323/1976-70,Farmácia Íris S/A,Loja de departamento,Fortaleza,CE,Setor Bueno,05/10/2023,S
1903,64.589.244/1832-81,Loja Serena ME,Revendedora autônoma,Goiânia,GO,Asa Sul,2024-03-05,S
1904,92975914489400,Casa de Fragrâncias Aromas do Sul EIRELI,Loja de departamento,Manaus,AM,Barra,2021-06-13,S
1905,24.887.807/3767-64,Loja Sublime LTDA,Revendedora autônoma,Goiânia,GO,Asa Sul,2021-06-18,S
1906,19.187.162/8974-76,Perfumaria Requinte LTDA,Loja de departamento,Salvador,BA,Meireles,2022-02-07,S
1907,64259931769708,Casa de Fragrâncias Nova Era LTDA,Quiosque,Belo Horizonte,MG,Ipanema,2022-09-05,S
1908,39.670.447/7714-05,Perfumaria Charme EIRELI,Quiosque,Recife,PE,Centro,2022-02-22,S
1909,54494099857525,LOJA DOURADA EIRELI,Revendedora autônoma,Salvador,BA,Higienópolis,2022-06-27,S
1910, 57663354205095 ,Drogaria Rosa dos Ventos LTDA ME,Quiosque,Salvador,BA,Batel,2023-06-18,S
1911,58.870.894/2660-36,Aroma Prime LTDA ME,Perfumaria,Goiânia,GO,Setor Bueno,2022-04-18,S
1912,94.350.079/6165-37,Aroma Sublime EIRELI,Quiosque,Belo Horizonte,MG,Pituba,2021-11-21,S
1913,91916369507259,Comercial Requinte LTDA,Farmácia,Porto Alegre,RS,Pituba,2023-09-07,S
1914,98230700813349,Boutique Prime LTDA ME,E-commerce,Fortaleza,CE,Boa Viagem,2026-01-05,S
1915, 94180169599112 ,Essência Bella Vita ME,Loja de departamento,Porto Alegre,RS,Savassi,2021-06-17,S
1916,79146595112033,CASA DE FRAGRÂNCIAS REQUINTE LTDA ME,Perfumaria,Brasília,DF,Vila Madalena,2021-07-07,S
1917,23943837542884,Essência Serena S/A,Revendedora autônoma,Porto Alegre,RS,Cambuí,2026-01-04,N
1918, 02772179316250 ,Comercial Lumiar S/A,Loja de shopping,Curitiba,PR,Asa Sul,2022-10-27,S
1919,48.372.687/7938-89,Drogaria Sublime LTDA ME,Farmácia,Campinas,SP,Bela Vista,2023-03-02,S
1920,78.691.040/7629-69,Farmácia Nobre LTDA ME,E-commerce,Porto Alegre,RS,Bela Vista,2022-07-14,N
1921,40410719129433,Casa de Fragrâncias Lumiar S/A,Loja de departamento,São Paulo,SP,Setor Bueno,2025-03-04,S
1922,55019353110158,Boutique Essenza ME,Quiosque,Curitiba,PR,Jardins,2022-12-23,S
1923,17493175607302,Boutique Lumiar ME,Quiosque,Manaus,AM,Pituba,2024-02-02,S
1924,01014926218922,Farmácia Elegance S/A,Loja de departamento,Campinas,SP,Asa Sul,2024-09-01,S
1925, 66025143580471 ,Perfumaria Encanto EIRELI,Perfumaria,Goiânia,GO,Cambuí,2024-04-23,S
1926,19596027693477,Essência Sublime EIRELI,Salão de beleza,Rio de Janeiro,RJ,Cambuí,2022-03-21,S
1927, 42246406948617 ,Bella Sublime ME,Farmácia,São Paulo,SP,Pituba,2022-10-11,S
1928,48.816.058/0197-55,Loja Aromas do Sul LTDA ME,Loja de departamento,Rio de Janeiro,RJ,Cambuí,22/02/2025,S
1929, 44144294267088 ,Farmacia Nobre LTDA,Perfumaria,Porto Alegre,RS,Bela Vista,2024-04-30,S
1930,68497042416981,Comercial Aromas do Sul LTDA,Quiosque,Belo Horizonte,MG,Centro,2024-09-06,N
1931,14365972397661,Loja Essenza EIRELI,Farmácia,Brasília,DF,Pituba,2024-05-27,S
1932,75180077842845,Espaço Beleza Serena LTDA ME,Farmácia,Rio de Janeiro,RJ,Pituba,2022-08-21,S
1933,67.219.228/3491-43,Farmácia Class ME,Loja de shopping,Recife,PE,Boa Viagem,2024-08-11,S
1934,78.336.740/8912-05,Bella Lumiar LTDA ME,E-commerce,Goiânia,GO,Higienópolis,2021-05-24,S
1935,01225620836108,Aroma Bella Vita LTDA,Quiosque,Brasília,DF,Boa Viagem,2025-09-02,S
1936,63.703.559/5915-16,Comercial Íris ME,Farmácia,Manaus,AM,Pinheiros,2022-03-19,S
1937,86.360.253/6873-20,Perfumaria Aromas do Sul LTDA,Salão de beleza,Salvador,BA,Asa Sul,2025-06-10,N
1938,87.387.183/4100-06,Espaço Beleza Encanto ME,E-commerce,Fortaleza,CE,Barra,2022-06-27,S
1939,46035608970649,Essência Encanto LTDA ME,Perfumaria,São Paulo,SP,Jardins,2023-04-19,S
1940,83047027890276,PERFUMARIA BELLA VITA EIRELI,Revendedora autônoma,Salvador,BA,Jardins,2023-03-13,S
1941,98575473880842,Drogaria Sublime ME,Loja de departamento,Rio de Janeiro,RJ,Centro,14/12/2021,S
1942,53.205.285/1550-13,Farmácia Lumiar S/A,Farmácia,Salvador,BA,Ipanema,2025-12-24,N
1943,13.918.418/0514-12,Loja Dourada LTDA,Perfumaria,Salvador,BA,Ipanema,2024-07-18,N
1944,99332769268994,Perfumaria Nova Era ME,Revendedora autônoma,Recife,PE,Boa Viagem,2025-12-21,S
1945,06.056.360/7124-13,Drogaria Serena EIRELI,Farmácia,Goiânia,GO,Moema,2025-07-02,S
1946, 69436436531459 ,Espaço Beleza Flor de Liz EIRELI,Loja de departamento,Recife,PE,Higienópolis,2023-02-06,S
1947,46318798976330,Boutique Vitória ME,Loja de shopping,Rio de Janeiro,RJ,Bela Vista,2025-06-15,S
1948,19.602.509/2704-00,Comercial Íris S/A,Loja de departamento,Curitiba,PR,Jardins,2026-03-14,S
1949,26027578966368,Boutique Sublime LTDA,Quiosque,Campinas,SP,Bela Vista,2024-07-04,S
1950,33097019982477,Casa de Fragrâncias Flor de Liz S/A,Quiosque,Belo Horizonte,MG,Pinheiros,2024-05-21,S
