oportunidade_id,cliente_id,vendedor_id,origem,data_abertura,etapa,probabilidade_pct,valor_estimado,data_fechamento,ciclo_dias,motivo_perda
3197,1579,39,Instagram,2025-09-13,Prospecção,10,7185.62,,,
3198,1579,39,Inbound site,2024-09-25,Fechado ganho,100,10497.99,2024-11-20,56,
3199,1579,39,Feira de beleza,2025-05-03,Proposta enviada,50,32698.86,,,
3200,1580,7,Instagram,2025-08-14,Qualificação,25,74482.53,,,
3201,1580,7,Indicação,2026-07-15,Negociação,75,86993.60,,,
3202,1580,7,Reativação,2025-03-06,Negociação,75,44509.28,,,
3203,1581,41,WhatsApp,2024-10-27,Proposta enviada,50,14989.63,,,
3204,1581,41,Reativação,2025-11-28,Fechado perdido,0,64760.72,2025-12-06,8,Prazo de entrega
3205,1582,26,Indicação,2026-01-23,Negociação,75,46415.04,,,
3206,1582,26,Instagram,2025-04-02,Prospecção,10,87016.38,,,
3207,1582,26,Prospecção ativa,2025-09-28,Fechado ganho,100,40575.22,2025-12-03,66,
3208,1583,15,Instagram,2025-09-06,Negociação,75,55832.91,,,
3209,1583,15,Prospecção ativa,2025-05-23,Prospecção,10,16942.27,,,
3210,1583,15,Reativação,2026-03-16,Fechado ganho,100,88876.41,2026-05-02,47,
3211,1584,2,Prospecção ativa,2026-02-22,Fechado perdido,0,75681.36,2026-03-12,18,Já compra de outro importador
3212,1584,2,Feira de beleza,2024-12-13,Fechado perdido,0,31456.38,2025-01-07,25,Preço acima do concorrente
3213,1584,2,Feira de beleza,2026-05-19,Prospecção,10,35640.55,,,
3214,1584,2,WhatsApp,2025-08-26,Fechado ganho,100,52242.06,2025-09-06,11,
3215,1585,23,Prospecção ativa,2026-07-01,Proposta enviada,50,116540.17,,,
3216,1585,23,Instagram,2025-10-31,Prospecção,10,157111.69,,,
3217,1586,34,WhatsApp,2025-03-01,Fechado ganho,100,66978.38,2025-04-02,32,
3218,1586,42,WhatsApp,2024-10-23,Prospecção,10,85999.64,,,
3219,1587,40,Inbound site,2026-07-10,Prospecção,10,57990.15,,,
3220,1587,40,Indicação,2025-03-10,Proposta enviada,50,23378.73,,,
3221,1588,25,WhatsApp,2025-01-05,Fechado perdido,0,27398.91,2025-02-05,31,Já compra de outro importador
3222,1590,36,Inbound site,2025-05-07,Qualificação,25,74457.38,,,
3223,1590,36,Feira de beleza,2025-05-25,Negociação,75,19197.56,,,
3224,1590,36,Feira de beleza,2025-08-03,Proposta enviada,50,94556.10,,,
3225,1591,38,Instagram,2026-07-18,Fechado ganho,100,69735.52,2026-08-01,14,
3226,1591,15,WhatsApp,2025-05-04,Fechado ganho,100,56473.36,2025-05-30,26,
3227,1592,26,Inbound site,2025-10-11,Prospecção,10,20694.11,,,
3228,1592,26,Inbound site,2026-01-29,Negociação,75,58733.59,,,
3229,1592,27,Reativação,2026-04-25,Negociação,75,66123.15,,,
3230,1592,26,Reativação,2025-07-16,Negociação,75,82111.47,,,
3231,1593,32,Inbound site,2025-03-13,Negociação,75,39810.73,,,
3232,1593,32,Feira de beleza,2026-01-22,Fechado ganho,100,77803.35,2026-03-08,45,
3233,1593,32,Inbound site,2025-09-17,Qualificação,25,9950.85,,,
3234,1594,17,WhatsApp,2025-06-25,Proposta enviada,50,68276.64,,,
3235,1594,17,Reativação,2025-10-27,Prospecção,10,26897.15,,,
3236,1594,17,Prospecção ativa,2026-08-09,Negociação,75,53190.99,,,
3237,1595,17,Prospecção ativa,2026-08-13,Negociação,75,22023.14,,,
3238,1595,17,Indicação,2025-11-14,Fechado ganho,100,31706.23,2025-11-23,9,
3239,1595,17,Reativação,2026-06-11,Fechado perdido,0,72518.36,2026-06-28,17,Preço acima do concorrente
3240,1595,17,Instagram,2026-01-22,Fechado perdido,0,64097.63,2026-03-25,62,Prazo de entrega
3241,1596,10,Indicação,2024-09-08,Qualificação,25,14146.58,,,
3242,1596,10,Indicação,2025-04-10,Prospecção,10,83060.14,,,
3243,1598,41,Feira de beleza,2025-10-05,Proposta enviada,50,6457.57,,,
3244,1599,8,Instagram,2025-05-29,Prospecção,10,61558.05,,,
3245,1600,38,WhatsApp,2026-03-19,Prospecção,10,11127.20,,,
3246,1601,27,WhatsApp,2025-04-05,Prospecção,10,24165.33,,,
3247,1601,27,Inbound site,2024-09-02,Negociação,75,141958.29,,,
3248,1601,27,Indicação,2026-06-06,Fechado ganho,100,89525.00,2026-07-24,48,
3249,1602,14,Indicação,2025-03-10,Prospecção,10,8405.56,,,
3250,1603,37,Inbound site,2025-05-17,Negociação,75,40617.30,,,
3251,1604,22,Indicação,2026-01-17,Fechado perdido,0,59749.51,2026-02-23,37,Sem verba no momento
3252,1604,22,Inbound site,2025-10-09,Qualificação,25,93060.03,,,
3253,1605,23,Inbound site,2025-09-12,Proposta enviada,50,53958.61,,,
3254,1606,10,Indicação,2026-05-11,Negociação,75,19709.24,,,
3255,1607,38,Instagram,2025-11-23,Proposta enviada,50,59760.83,,,
3256,1607,38,Reativação,2025-01-06,Fechado perdido,0,65883.98,2025-01-09,3,Sem verba no momento
3257,1608,3,WhatsApp,2026-08-29,Prospecção,10,9214.76,,,
3258,1608,7,Instagram,2025-03-05,Fechado ganho,100,32008.69,2025-03-29,24,
3259,1608,3,WhatsApp,2026-04-12,Fechado ganho,100,50806.77,2026-05-06,24,
3260,1608,3,Indicação,2026-08-19,Proposta enviada,50,41057.63,,,
3261,1609,22,Reativação,2026-02-28,Fechado ganho,100,147577.54,2026-05-01,62,
3262,1609,22,WhatsApp,2024-11-27,Negociação,75,125771.51,,,
3263,1609,22,Feira de beleza,2026-01-09,Fechado ganho,100,29424.73,2026-03-14,64,
3264,1609,22,Prospecção ativa,2025-01-19,Proposta enviada,50,149360.91,,,
3265,1610,1,Instagram,2025-09-10,Proposta enviada,50,8422.70,,,
3266,1610,1,Prospecção ativa,2026-06-04,Proposta enviada,50,94210.07,,,
3267,1611,18,Indicação,2026-04-13,Fechado perdido,0,27043.77,2026-06-20,68,Preço acima do concorrente
3268,1611,18,Feira de beleza,2026-01-17,Prospecção,10,64417.77,,,
3269,1611,18,Indicação,2026-01-07,Proposta enviada,50,44088.10,,,
3270,1611,18,Instagram,2026-01-02,Proposta enviada,50,87146.45,,,
3271,1612,10,Inbound site,2025-04-19,Prospecção,10,3720.20,,,
3272,1613,13,Indicação,2026-06-17,Qualificação,25,49850.05,,,
3273,1614,10,Feira de beleza,2024-10-01,Proposta enviada,50,81010.86,,,
3274,1614,10,Inbound site,2025-11-26,Negociação,75,68141.64,,,
3275,1614,10,Instagram,2025-12-11,Proposta enviada,50,91306.46,,,
3276,1615,32,Prospecção ativa,2026-06-11,Negociação,75,67972.34,,,
3277,1615,32,Prospecção ativa,2026-06-22,Proposta enviada,50,81424.03,,,
3278,1617,11,Indicação,2025-04-06,Fechado perdido,0,59518.85,2025-04-26,20,Sem contato
3279,1617,11,Feira de beleza,2025-10-22,Proposta enviada,50,51409.56,,,
3280,1617,39,Feira de beleza,2024-11-11,Fechado perdido,0,4453.86,2024-11-27,16,Pediu exclusividade de marca
3281,1618,16,WhatsApp,2026-08-14,Proposta enviada,50,6923.50,,,
3282,1618,16,Feira de beleza,2026-04-25,Negociação,75,58632.17,,,
3283,1619,4,Inbound site,2025-08-09,Fechado ganho,100,87780.41,2025-09-13,35,
3284,1620,39,Feira de beleza,2025-05-05,Prospecção,10,60245.24,,,
3285,1620,39,Prospecção ativa,2024-11-03,Fechado ganho,100,38016.27,2024-11-18,15,
3286,1620,39,Instagram,2026-04-04,Fechado ganho,100,29160.22,2026-05-03,29,
3287,1621,21,Reativação,2024-12-27,Fechado ganho,100,61248.54,2025-01-22,26,
3288,1621,21,WhatsApp,2026-07-25,Fechado ganho,100,7109.55,2026-08-28,34,
3289,1622,18,Inbound site,2026-01-01,Qualificação,25,55875.25,,,
3290,1622,18,Inbound site,2026-01-13,Qualificação,25,15287.41,,,
3291,1622,18,Prospecção ativa,2026-01-16,Fechado perdido,0,5286.91,2026-03-26,69,Sem contato
3292,1622,18,Reativação,2026-04-17,Qualificação,25,43392.37,,,
3293,1623,15,WhatsApp,2026-07-13,Proposta enviada,50,44362.24,,,
3294,1623,15,Inbound site,2025-04-25,Qualificação,25,44146.86,,,
3295,1623,15,Prospecção ativa,2025-08-11,Fechado ganho,100,22734.19,2025-10-12,62,
3296,1623,15,Inbound site,2025-09-19,Prospecção,10,18093.49,,,
3297,1624,33,Indicação,2025-07-14,Fechado ganho,100,20473.61,2025-09-08,56,
3298,1624,33,Feira de beleza,2025-03-10,Prospecção,10,90891.04,,,
3299,1624,33,Reativação,2025-06-23,Fechado ganho,100,8947.75,2025-07-27,34,
3300,1625,35,Indicação,2026-03-04,Negociação,75,71523.65,,,
3301,1626,37,WhatsApp,2024-11-25,Prospecção,10,18824.06,,,
3302,1626,37,Reativação,2026-05-08,Qualificação,25,86819.92,,,
3303,1627,14,Feira de beleza,2025-04-03,Proposta enviada,50,37419.73,,,
3304,1627,14,Indicação,2025-11-28,Qualificação,25,75312.50,,,
3305,1627,24,Reativação,2025-12-31,Fechado perdido,0,92791.15,2026-01-29,29,Pediu exclusividade de marca
3306,1628,26,Feira de beleza,2025-04-01,Fechado ganho,100,33711.50,2025-05-05,34,
3307,1628,26,Feira de beleza,2026-02-13,Prospecção,10,47471.54,,,
3308,1629,41,WhatsApp,2026-02-01,Fechado perdido,0,31749.64,2026-02-21,20,Já compra de outro importador
3309,1629,41,Feira de beleza,2025-01-10,Prospecção,10,15487.45,,,
3310,1629,41,Instagram,2025-01-16,Qualificação,25,71396.85,,,
3311,1629,41,Reativação,2026-08-18,Negociação,75,88953.04,,,
3312,1629,41,Prospecção ativa,2025-04-10,Fechado ganho,100,61915.57,2025-05-08,28,
3313,1629,41,Feira de beleza,2025-08-09,Qualificação,25,44864.57,,,
3314,1630,31,Reativação,2026-08-07,Negociação,75,41816.10,,,
3315,1630,39,Prospecção ativa,2024-09-15,Negociação,75,94922.87,,,
3316,1630,39,Prospecção ativa,2025-07-23,Proposta enviada,50,5486.39,,,
3317,1630,39,Feira de beleza,2025-06-10,Qualificação,25,35697.39,,,
3318,1631,21,Prospecção ativa,2025-12-15,Negociação,75,37369.66,,,
3319,1632,27,WhatsApp,2026-04-07,Proposta enviada,50,36206.59,,,
3320,1632,27,Prospecção ativa,2024-10-17,Fechado perdido,0,10579.74,2024-11-25,39,Mix de fragrâncias não atende
3321,1632,27,Reativação,2024-09-23,Qualificação,25,35847.28,,,
3322,1632,27,WhatsApp,2024-09-07,Fechado ganho,100,35716.67,2024-10-07,30,
3323,1632,27,Reativação,2024-12-07,Prospecção,10,38939.89,,,
3324,1632,27,Reativação,2024-11-26,Fechado perdido,0,59002.45,2024-12-17,21,Sem contato
3325,1633,29,Prospecção ativa,2026-06-20,Qualificação,25,85657.96,,,
3326,1633,29,Inbound site,2025-08-04,Fechado ganho,100,48629.76,2025-09-24,51,
3327,1633,29,Reativação,2025-08-15,Qualificação,25,32231.75,,,
3328,1635,12,Inbound site,2025-04-14,Fechado ganho,100,52367.60,2025-04-28,14,
3329,1635,12,WhatsApp,2026-08-21,Proposta enviada,50,36882.59,,,
3330,1635,12,Feira de beleza,2024-11-17,Fechado ganho,100,32860.45,2025-01-10,54,
3331,1635,12,Feira de beleza,2026-07-12,Fechado ganho,100,70239.45,2026-08-19,38,
3332,1635,12,Prospecção ativa,2024-12-07,Fechado ganho,100,18027.64,2025-02-17,72,
3333,1635,12,Instagram,2024-12-20,Negociação,75,84052.54,,,
3334,1636,18,Inbound site,2026-02-28,Fechado ganho,100,84970.71,2026-03-30,30,
3335,1636,15,Instagram,2025-08-02,Proposta enviada,50,2923.14,,,
3336,1636,18,Prospecção ativa,2026-05-13,Fechado ganho,100,68566.64,2026-05-31,18,
3337,1636,15,Feira de beleza,2025-05-12,Prospecção,10,86310.52,,,
3338,1637,16,Instagram,2025-12-03,Prospecção,10,84534.98,,,
3339,1637,16,Reativação,2025-03-25,Proposta enviada,50,47314.55,,,
3340,1638,17,Prospecção ativa,2024-11-15,Proposta enviada,50,89025.04,,,
3341,1638,17,Instagram,2026-02-09,Prospecção,10,70500.64,,,
3342,1640,23,Feira de beleza,2024-10-01,Qualificação,25,22992.09,,,
3343,1640,23,Prospecção ativa,2025-04-03,Proposta enviada,50,15505.88,,,
3344,1641,23,WhatsApp,2026-07-07,Fechado perdido,0,75617.50,2026-07-24,17,Pediu exclusividade de marca
3345,1641,23,WhatsApp,2025-11-22,Qualificação,25,30181.81,,,
3346,1642,7,Prospecção ativa,2026-02-07,Fechado perdido,0,58339.69,2026-04-12,64,Fechou com concorrente
3347,1643,8,Prospecção ativa,2024-09-04,Fechado ganho,100,20931.46,2024-11-01,58,
3348,1646,10,Reativação,2025-10-02,Negociação,75,83472.25,,,
3349,1646,10,Reativação,2024-12-28,Prospecção,10,67190.07,,,
3350,1646,10,Prospecção ativa,2026-02-15,Fechado ganho,100,43594.80,2026-02-24,9,
3351,1646,10,Prospecção ativa,2025-07-30,Fechado ganho,100,56226.19,2025-10-08,70,
3352,1649,12,Reativação,2024-11-14,Proposta enviada,50,52875.49,,,
3353,1651,35,Reativação,2026-08-07,Negociação,75,67548.15,,,
3354,1651,35,Inbound site,2025-10-04,Fechado perdido,0,37984.65,2025-10-18,14,Preço acima do concorrente
3355,1652,24,WhatsApp,2024-10-28,Fechado ganho,100,40763.11,2025-01-05,69,
3356,1652,24,Prospecção ativa,2025-01-26,Prospecção,10,73614.26,,,
3357,1653,31,Feira de beleza,2025-08-23,Negociação,75,7916.82,,,
3358,1653,39,Prospecção ativa,2026-08-29,Negociação,75,66587.47,,,
3359,1653,31,Reativação,2025-03-15,Qualificação,25,7045.20,,,
3360,1654,1,WhatsApp,2025-04-14,Fechado perdido,0,52097.32,2025-05-27,43,Pediu exclusividade de marca
3361,1655,23,Instagram,2025-09-23,Prospecção,10,63461.19,,,
3362,1655,23,WhatsApp,2026-03-15,Fechado ganho,100,30975.17,2026-04-30,46,
3363,1656,33,Reativação,2026-06-13,Prospecção,10,53212.78,,,
3364,1657,14,WhatsApp,2025-11-17,Fechado perdido,0,24611.38,2026-01-28,72,Mix de fragrâncias não atende
3365,1657,14,Indicação,2026-03-03,Qualificação,25,41802.36,,,
3366,1657,14,WhatsApp,2025-06-28,Qualificação,25,42468.39,,,
3367,1657,14,Feira de beleza,2026-01-06,Proposta enviada,50,6794.15,,,
3368,1658,18,Instagram,2026-02-19,Qualificação,25,82538.43,,,
3369,1658,18,Reativação,2026-08-31,Prospecção,10,51277.35,,,
3370,1658,18,Feira de beleza,2025-07-23,Qualificação,25,50950.16,,,
3371,1660,4,WhatsApp,2026-03-29,Prospecção,10,9286.88,,,
3372,1661,19,WhatsApp,2025-07-17,Fechado ganho,100,75509.99,2025-08-18,32,
3373,1662,33,Prospecção ativa,2025-05-29,Fechado perdido,0,74590.36,2025-06-08,10,Sem contato
3374,1662,33,WhatsApp,2025-10-15,Prospecção,10,40188.84,,,
3375,1662,33,Inbound site,2026-02-07,Negociação,75,60929.50,,,
3376,1663,12,Instagram,2025-04-04,Fechado ganho,100,92653.02,2025-04-16,12,
3377,1663,42,Instagram,2026-07-13,Fechado ganho,100,45731.76,2026-08-15,33,
3378,1663,42,Instagram,2026-05-26,Prospecção,10,92587.75,,,
3379,1664,26,Indicação,2026-08-20,Negociação,75,85306.82,,,
3380,1664,26,Instagram,2026-02-07,Negociação,75,94995.99,,,
3381,1665,10,Indicação,2025-01-03,Fechado perdido,0,22067.32,2025-03-07,63,Prazo de entrega
3382,1665,10,Instagram,2026-03-09,Prospecção,10,61622.41,,,
3383,1665,10,Indicação,2026-02-18,Fechado perdido,0,94855.30,2026-03-05,15,Pediu exclusividade de marca
3384,1666,33,WhatsApp,2025-06-20,Qualificação,25,138224.63,,,
3385,1666,33,Indicação,2026-06-12,Fechado ganho,100,71346.32,2026-07-08,26,
3386,1666,33,Instagram,2025-04-06,Fechado ganho,100,22375.83,2025-04-26,20,
3387,1667,40,Feira de beleza,2025-12-11,Fechado perdido,0,9051.34,2026-01-25,45,Sem verba no momento
3388,1668,1,Instagram,2025-07-09,Prospecção,10,25029.92,,,
3389,1668,1,Prospecção ativa,2026-04-26,Qualificação,25,52320.68,,,
3390,1668,1,Inbound site,2025-07-23,Proposta enviada,50,36303.78,,,
3391,1668,1,Inbound site,2026-06-30,Proposta enviada,50,41384.74,,,
3392,1670,10,Prospecção ativa,2026-05-09,Negociação,75,148210.32,,,
3393,1671,40,Reativação,2026-08-27,Negociação,75,55511.89,,,
3394,1672,6,WhatsApp,2026-02-11,Fechado perdido,0,70303.31,2026-04-23,71,Mix de fragrâncias não atende
3395,1672,6,Instagram,2026-07-17,Negociação,75,34304.15,,,
3396,1674,39,Inbound site,2025-11-24,Fechado ganho,100,25523.12,2026-01-28,65,
3397,1674,39,WhatsApp,2026-04-27,Negociação,75,53699.87,,,
3398,1674,39,Reativação,2026-04-01,Negociação,75,28044.76,,,
3399,1674,39,Feira de beleza,2026-03-20,Fechado ganho,100,55397.57,2026-05-10,51,
3400,1674,39,Instagram,2026-06-10,Qualificação,25,24061.11,,,
3401,1674,39,Instagram,2026-01-31,Fechado perdido,0,3122.82,2026-02-14,14,Pediu exclusividade de marca
3402,1675,12,Prospecção ativa,2026-03-27,Fechado perdido,0,3232.61,2026-04-07,11,Pediu exclusividade de marca
3403,1675,20,Feira de beleza,2025-01-29,Qualificação,25,70488.82,,,
3404,1676,2,WhatsApp,2025-02-15,Fechado perdido,0,79491.39,2025-04-15,59,Mix de fragrâncias não atende
3405,1676,2,Prospecção ativa,2026-05-26,Qualificação,25,7412.09,,,
3406,1676,2,Reativação,2026-05-07,Fechado perdido,0,45291.24,2026-06-21,45,Prazo de entrega
3407,1676,2,WhatsApp,2026-08-11,Negociação,75,39259.15,,,
3408,1676,2,Reativação,2025-12-23,Proposta enviada,50,38638.78,,,
3409,1676,2,WhatsApp,2024-09-13,Fechado ganho,100,32477.06,2024-11-23,71,
3410,1678,22,Instagram,2026-04-07,Qualificação,25,77775.30,,,
3411,1679,7,WhatsApp,2024-12-07,Negociação,75,5416.87,,,
3412,1679,7,Inbound site,2025-04-23,Qualificação,25,55868.68,,,
3413,1680,36,Instagram,2026-08-23,Negociação,75,60762.90,,,
3414,1680,36,Indicação,2025-05-11,Qualificação,25,61095.57,,,
3415,1681,14,WhatsApp,2025-02-10,Fechado perdido,0,66253.15,2025-03-26,44,Prazo de entrega
3416,1681,14,Feira de beleza,2024-11-10,Proposta enviada,50,9337.15,,,
3417,1683,36,Feira de beleza,2025-03-17,Fechado perdido,0,49999.77,2025-05-06,50,Sem verba no momento
3418,1684,5,Inbound site,2026-05-30,Qualificação,25,81819.77,,,
3419,1685,20,WhatsApp,2026-03-20,Fechado ganho,100,90753.34,2026-04-03,14,
3420,1685,20,Feira de beleza,2025-10-21,Fechado ganho,100,87073.65,2025-12-03,43,
3421,1685,20,Indicação,2026-06-04,Fechado ganho,100,80687.07,2026-06-25,21,
3422,1685,20,Instagram,2025-07-02,Negociação,75,22772.84,,,
3423,1686,19,Inbound site,2026-04-09,Prospecção,10,61324.33,,,
3424,1686,19,WhatsApp,2025-05-31,Fechado perdido,0,128768.53,2025-06-13,13,Pediu exclusividade de marca
3425,1687,22,Instagram,2025-07-15,Fechado perdido,0,154264.30,2025-07-22,7,Sem verba no momento
3426,1687,22,Prospecção ativa,2025-05-10,Negociação,75,133071.93,,,
3427,1687,22,Feira de beleza,2026-05-31,Proposta enviada,50,69170.21,,,
3428,1688,17,WhatsApp,2026-01-03,Fechado ganho,100,2915.91,2026-03-16,72,
3429,1688,17,Instagram,2025-03-02,Fechado ganho,100,78605.57,2025-04-24,53,
3430,1688,17,Instagram,2024-10-25,Qualificação,25,87063.78,,,
3431,1689,35,Reativação,2025-11-30,Fechado perdido,0,79456.83,2026-02-02,64,Fechou com concorrente
3432,1690,38,Feira de beleza,2025-02-12,Fechado perdido,0,57145.37,2025-04-02,49,Mix de fragrâncias não atende
3433,1690,38,WhatsApp,2025-09-29,Fechado perdido,0,59418.56,2025-10-17,18,Pediu exclusividade de marca
3434,1690,38,Inbound site,2026-08-03,Proposta enviada,50,6548.70,,,
3435,1691,19,Reativação,2024-11-22,Prospecção,10,28762.71,,,
3436,1691,19,Prospecção ativa,2025-05-22,Fechado ganho,100,86207.38,2025-07-31,70,
3437,1692,26,Instagram,2025-06-19,Fechado ganho,100,37986.39,2025-07-03,14,
3438,1694,11,Feira de beleza,2024-11-06,Fechado ganho,100,63005.81,2024-12-06,30,
3439,1694,11,Prospecção ativa,2025-02-19,Proposta enviada,50,42989.28,,,
3440,1695,36,Instagram,2026-05-24,Qualificação,25,83870.23,,,
3441,1695,36,WhatsApp,2026-06-27,Proposta enviada,50,45399.77,,,
3442,1695,36,Feira de beleza,2026-06-07,Negociação,75,66807.94,,,
3443,1695,36,Reativação,2026-06-16,Negociação,75,65276.76,,,
3444,1696,20,Prospecção ativa,2024-12-19,Fechado ganho,100,16493.28,2025-01-25,37,
3445,1697,41,Prospecção ativa,2025-10-13,Fechado ganho,100,66207.08,2025-11-18,36,
3446,1697,41,Prospecção ativa,2024-12-19,Fechado ganho,100,127142.54,2025-01-15,27,
3447,1698,31,Indicação,2025-04-30,Qualificação,25,45103.16,,,
3448,1699,8,Instagram,2025-12-30,Negociação,75,39283.06,,,
3449,1701,41,Instagram,2025-07-05,Qualificação,25,52643.02,,,
3450,1703,24,WhatsApp,2025-09-12,Prospecção,10,79046.83,,,
3451,1703,24,Feira de beleza,2025-04-20,Prospecção,10,46475.84,,,
3452,1703,24,Inbound site,2025-05-03,Prospecção,10,63776.92,,,
3453,1703,24,Inbound site,2025-03-23,Fechado ganho,100,67126.85,2025-05-16,54,
3454,1703,24,WhatsApp,2025-06-21,Fechado perdido,0,61114.23,2025-08-20,60,Sem verba no momento
3455,1703,24,Indicação,2024-09-23,Fechado ganho,100,60497.14,2024-09-26,3,
3456,1704,23,Feira de beleza,2025-09-04,Proposta enviada,50,44036.30,,,
3457,1704,23,Instagram,2026-01-28,Negociação,75,41624.98,,,
3458,1706,15,Reativação,2024-10-11,Qualificação,25,70033.08,,,
3459,1706,15,Instagram,2026-03-17,Fechado perdido,0,94210.44,2026-05-12,56,Sem contato
3460,1706,15,Reativação,2025-04-07,Fechado ganho,100,83412.33,2025-04-29,22,
3461,1706,15,Feira de beleza,2026-08-18,Negociação,75,8900.32,,,
3462,1709,4,Inbound site,2025-11-29,Qualificação,25,73173.93,,,
3463,1709,4,Feira de beleza,2024-11-14,Negociação,75,56944.86,,,
3464,1709,4,WhatsApp,2025-11-13,Fechado ganho,100,84326.21,2025-12-07,24,
3465,1709,4,Reativação,2025-02-22,Qualificação,25,47818.34,,,
